generated_smiles,valid,canonical_smiles,novel_vs_training,desc_mol_weight,desc_logp,desc_tpsa,desc_hbd,desc_hba,desc_rotatable_bonds,desc_ring_count,desc_aromatic_ring_count,desc_heavy_atom_count,desc_fraction_csp3,qed,lipinski_mw_violation,lipinski_logp_violation,lipinski_hbd_violation,lipinski_hba_violation,lipinski_violations,lipinski_compliant,predicted_logS,predicted_solubility_mol_L,n_descriptors_outside_esol_range,inside_esol_descriptor_range,basic_candidate,qed_score,solubility_score,lipinski_score,multiobjective_score,pareto_front,overall_rank
CCCN(CC(=O)OC)C(=O)c1ccc(=O)n(C)c1,True,CCCN(CC(=O)OC)C(=O)c1ccc(=O)n(C)c1,True,266.297,0.4104999999999994,68.61,0,4,5,1,1,19,0.4615384615384615,0.723860867917676,False,False,False,False,0,True,-2.126431333333333,0.0074742680113093,0,True,True,0.1814627414903404,0.9872355105795768,1.0,0.6271906623735051,False,4053
CCN(CC)c1ncc(C(=O)Nc2ccc(OC)cc2)s1,True,CCN(CC)c1ncc(C(=O)Nc2ccc(OC)cc2)s1,True,305.403,3.2502000000000013,54.46000000000001,1,5,6,2,2,21,0.3333333333333333,0.8898347972880398,False,False,False,False,0,True,-4.480110000000006,3.3104726176895505e-05,0,True,True,0.8308417663293468,0.15225390984360626,1.0,0.6271676632934683,False,4054
Cc1cc(C)n(-c2ccc(CCC(=O)N3CCCC3)nc2)c1C,True,Cc1cc(C)n(-c2ccc(CCC(=O)N3CCCC3)nc2)c1C,True,311.429,3.352560000000002,38.13,0,2,4,3,2,23,0.4736842105263157,0.8682135401349804,False,False,False,False,0,True,-4.274905914285717,5.309994676887009e-05,0,True,True,0.7388454461821528,0.2704691812327507,1.0,0.6271446642134315,False,4055
CCCC(=O)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1,True,CCCC(=O)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1,True,317.3640000000001,3.381800000000002,59.23,0,4,4,3,2,23,0.4705882352941176,0.8671213410243083,False,False,False,False,0,True,-4.263616023809532,5.449842811299681e-05,0,True,True,0.734245630174793,0.27621895124195034,1.0,0.6270871665133395,False,4056
COCc1cccc(C(=O)Nc2ccc(OC(F)F)cc2)c1,True,COCc1cccc(C(=O)Nc2ccc(OC(F)F)cc2)c1,True,307.296,3.686700000000002,47.56,1,3,6,2,2,22,0.1875,0.8851843341998784,False,False,False,False,0,True,-4.436563000000008,3.65962849089479e-05,0,True,True,0.8101425942962281,0.17858785648574058,1.0,0.6270699172033118,False,4057
Cn1cc(CCc2nc3ccccc3[nH]2)ccc1=O,True,Cn1cc(CCc2nc3ccccc3[nH]2)ccc1=O,True,253.30500000000004,2.0468,50.68,1,2,3,3,3,19,0.2,0.776293493103103,False,False,False,False,0,True,-3.146307999999991,0.0007139897876287,0,True,True,0.3372815087396504,0.7864535418583257,1.0,0.6270354185832567,False,4058
COc1ccc(C(=O)OCC(=O)Nc2ccccc2C#N)c(C)c1,True,COc1ccc(C(=O)OCC(=O)Nc2ccccc2C#N)c(C)c1,True,324.33600000000007,2.6708000000000007,88.41999999999999,1,5,5,2,2,24,0.1666666666666666,0.8542449831653254,False,False,False,False,0,True,-4.142152000000001,7.208551408213293e-05,0,True,True,0.6747930082796688,0.35234590616375344,1.0,0.6269779208831647,False,4059
CC(C)c1ncnc2c1cnn2CC(=O)Nc1nccs1,True,CC(C)c1ncnc2c1cnn2CC(=O)Nc1nccs1,True,302.363,2.0449,85.59,1,6,4,3,3,21,0.3076923076923077,0.7968217535283559,False,False,False,False,0,True,-3.5564539999999933,0.0002776808947118,0,True,True,0.4255979760809568,0.672723091076357,1.0,0.6269721711131555,False,4060
CCCSc1nc2ccc(Br)cn2n1,True,CCCSc1nc2ccc(Br)cn2n1,True,272.171,2.993900000000002,30.19,0,3,3,2,2,14,0.3333333333333333,0.804505903896998,False,False,False,False,0,True,-3.709280952380952,0.0001953075569677,0,True,True,0.4668813247470101,0.6195952161913524,1.0,0.6269549218031278,False,4061
O=C(Cc1c[nH]c2ccccc12)NC12CC3CC(CC(C3)C1)C2,True,O=C(Cc1c[nH]c2ccccc12)NC12CC3CC(CC(C3)C1)C2,True,308.42500000000007,3.7954000000000025,44.89,2,1,3,6,2,23,0.55,0.8898905534832076,False,False,False,False,0,True,-4.481885999999999,3.29696244336792e-05,0,True,True,0.8310717571297148,0.1512189512419503,1.0,0.6269089236430543,False,4062
Cc1cccc(NC(=O)Cc2c(F)cccc2Cl)c1,True,Cc1cccc(NC(=O)Cc2c(F)cccc2Cl)c1,True,277.726,3.968720000000003,29.1,1,1,3,2,2,19,0.1333333333333333,0.9036086762435482,False,False,False,False,0,True,-4.607567466666666,2.4684965997483647e-05,0,True,True,0.874655013799448,0.09510119595216192,1.0,0.6268801747930083,False,4063
CCCCS(=O)(=O)N(C)Cc1ccoc1,True,CCCCS(=O)(=O)N(C)Cc1ccoc1,True,231.317,1.8413,50.52,0,3,6,1,1,15,0.6,0.750308144612282,False,False,False,False,0,True,-2.703208666666665,0.0019805751847389,0,True,True,0.25218491260349585,0.8948942042318307,1.0,0.6266961821527139,False,4064
Cc1cc(F)ccc1NC(=O)NC(C)C(=O)NC(C)(C)C,True,Cc1cc(F)ccc1NC(=O)NC(C)C(=O)NC(C)(C)C,True,295.35800000000006,2.5588200000000008,70.23,3,2,3,1,1,21,0.4666666666666667,0.8017776116327833,False,False,False,False,0,True,-3.668119000000007,0.0002147242032823,0,True,True,0.45239190432382703,0.6373045078196872,1.0,0.6266329346826127,False,4065
CC(=O)Nc1ccc(C(=O)NCCCN2CCOCC2)cc1C,True,CC(=O)Nc1ccc(C(=O)NCCCN2CCOCC2)cc1C,True,319.40500000000003,1.40552,70.67,2,4,6,2,1,23,0.5294117647058824,0.7778329691539091,False,False,False,False,0,True,-3.193704000000001,0.0006401710050978,0,True,True,0.34429622815087396,0.7761039558417663,1.0,0.6265696872125115,False,4066
Cc1ccccc1C1CCN1C(=O)c1ccnc(N2CCCC2)c1,True,Cc1ccccc1C1CCN1C(=O)c1ccnc(N2CCCC2)c1,True,321.4240000000001,3.5774200000000027,36.440000000000005,0,3,3,4,2,24,0.4,0.8668378269817902,False,False,False,False,0,True,-4.263108000000005,5.4562215934220825e-05,0,True,True,0.7328656853725851,0.2764489420423183,1.0,0.6265466881324748,False,4067
Cc1cccc(C(=O)NCCNS(=O)(=O)c2cnn(C)c2)c1,True,Cc1cccc(C(=O)NCCNS(=O)(=O)c2cnn(C)c2)c1,True,322.39000000000004,0.4368199999999998,93.09,2,4,6,2,2,22,0.2857142857142857,0.7546689996902999,False,False,False,False,0,True,-2.776183999999995,0.0016742333938086,0,True,True,0.26517939282428704,0.8777598896044159,1.0,0.6265466881324747,False,4068
CSc1cccc(C(N)=O)c1NC(=O)c1cccc(C#N)c1,True,CSc1cccc(C(N)=O)c1NC(=O)c1cccc(C#N)c1,True,311.366,2.631380000000001,95.98,2,4,4,2,2,22,0.0625,0.8483120864746836,False,False,False,False,0,True,-4.0861300000000105,8.201060202779247e-05,0,True,True,0.6442042318307267,0.39029438822447104,1.0,0.6264949402023918,False,4069
CC(C)NC(=O)COC(=O)c1cc(-c2ccccc2Cl)no1,True,CC(C)NC(=O)COC(=O)c1cc(-c2ccccc2Cl)no1,True,322.748,2.6764,81.42999999999999,1,5,5,2,2,22,0.2666666666666666,0.8558155901673151,False,False,False,False,0,True,-4.162726250000003,6.875016582193994e-05,0,True,True,0.6837626494940202,0.3392364305427783,1.0,0.6264259429622816,False,4070
Cc1ccc(S(=O)(=O)N2CCN(CCC3CCCC3)CC2)cn1,True,Cc1ccc(S(=O)(=O)N2CCN(CCC3CCCC3)CC2)cn1,True,337.4890000000001,2.2766200000000003,53.510000000000005,0,4,5,3,1,23,0.7058823529411765,0.8270333266393007,False,False,False,False,0,True,-3.903724,0.0001248176495236,0,True,True,0.5501379944802208,0.5110395584176632,1.0,0.6264259429622815,False,4071
CS(=O)(=O)N1CCN(C(=O)C(NC(=O)c2ccccn2)C(F)(F)F)CC1,True,CS(=O)(=O)N1CCN(C(=O)C(NC(=O)c2ccccn2)C(F)(F)F)CC1,True,394.3750000000001,-0.1538999999999997,99.68,1,5,4,2,1,26,0.5,0.7655512913564422,False,False,False,False,0,True,-2.9583540000000017,0.0011006417940306,0,True,True,0.2988730450781969,0.8332566697332107,1.0,0.6261327046918124,False,4072
O=C(Nc1ccc(F)cc1Cl)N1CCCC1,True,O=C(Nc1ccc(F)cc1Cl)N1CCCC1,True,242.68099999999995,3.1068000000000016,32.34,1,1,1,2,1,16,0.3636363636363636,0.8064341823616235,False,False,False,False,0,True,-3.732875333333333,0.0001849799538104,0,True,True,0.47470101195952163,0.6071757129714811,1.0,0.6261269549218031,False,4073
O=C(OCc1ccc(OCC2CCCO2)cc1)Nc1ccccn1,True,O=C(Nc1ccccn1)OCc1ccc(OCC2CCCO2)cc1,True,328.3680000000001,3.3881000000000023,69.68,1,5,6,3,2,24,0.3333333333333333,0.8800229104237524,False,False,False,False,0,True,-4.401505583333345,3.967294285056114e-05,0,True,True,0.7912833486660533,0.20009199632014718,1.0,0.6261097056117755,False,4074
Cc1cccc(NCc2nnnn2-c2ccccn2)c1,True,Cc1cccc(NCc2nnnn2-c2ccccn2)c1,True,266.30800000000005,1.97782,68.52000000000001,1,5,4,3,3,20,0.1428571428571428,0.781634990456254,False,False,False,False,0,True,-3.2619799999999923,0.00054704115449,0,True,True,0.3575206991720331,0.7571297148114076,1.0,0.6258797148114075,False,4075
COc1cccc(C(=O)Nc2cc(C(F)(F)F)cc(C#N)c2)c1OC,True,COc1cccc(C(=O)Nc2cc(C#N)cc(C(F)(F)F)c2)c1OC,True,350.29600000000005,3.846580000000002,71.35,1,4,4,2,2,25,0.1764705882352941,0.9092257485793228,False,False,False,False,0,True,-4.733622999999999,1.84661772552477e-05,0,True,True,0.8950091996320148,0.0655473781048758,1.0,0.6256957221711132,False,4076
COc1cc(NC(=O)N2CCN(C(=O)NC(C)(C)C)CC2)c(C)cc1OC,True,COc1cc(C)c(NC(=O)N2CCN(C(=O)NC(C)(C)C)CC2)cc1OC,True,378.4730000000002,2.6698200000000005,83.14,2,4,3,2,1,27,0.5789473684210527,0.8470699414277326,False,False,False,False,0,True,-4.076044999999996,8.393730092633141e-05,0,True,True,0.6368445262189513,0.3971941122355106,1.0,0.6255979760809567,False,4077
CC(C)CCC(NC(=O)CC#Cc1cccs1)C(=O)N(C)C,True,CC(C)CCC(NC(=O)CC#Cc1cccs1)C(=O)N(C)C,True,320.4580000000001,2.498900000000001,49.41,1,3,6,1,1,22,0.5294117647058824,0.8188366488731446,False,False,False,False,0,True,-3.843358250000006,0.000143430578479,0,True,True,0.5196642134314627,0.547723091076357,1.0,0.6255519779208831,False,4078
COc1ccc(CNC(=O)c2cnc3ccccn23)cc1,True,COc1ccc(CNC(=O)c2cnc3ccccn23)cc1,True,281.315,2.2729,55.63,1,3,4,3,3,21,0.125,0.7978599262910469,False,False,False,False,0,True,-3.6007519999999884,0.0002507540753108,0,True,True,0.4314052437902484,0.6610510579576817,1.0,0.6255002299908003,False,4079
COc1cccc(CNC(=O)c2cnc3ccccn23)c1,True,COc1cccc(CNC(=O)c2cnc3ccccn23)c1,True,281.315,2.2729,55.63,1,3,4,3,3,21,0.125,0.7978599262910469,False,False,False,False,0,True,-3.6007519999999884,0.0002507540753108,0,True,True,0.4314052437902484,0.6610510579576817,1.0,0.6255002299908003,False,4080
CC1=CCC2CN(C(=O)c3ccc(C)o3)CCC2C1O,True,CC1=CCC2CN(C(=O)c3ccc(C)o3)CCC2C1O,True,275.348,2.3772200000000008,53.68000000000001,1,3,1,3,1,20,0.5625,0.8005788171890053,False,False,False,False,0,True,-3.655383000000005,0.0002211143863653,0,True,True,0.4458371665133395,0.6424793008279669,1.0,0.6254944802207911,False,4081
CCc1noc(COc2ccc(Cl)cc2C)n1,True,CCc1noc(COc2ccc(Cl)cc2C)n1,True,252.701,3.172820000000001,48.150000000000006,0,4,4,2,2,17,0.3333333333333333,0.8386036934014969,False,False,False,False,0,True,-4.004453999999996,9.897966965085833e-05,0,True,True,0.5975160993560258,0.44733210671573137,1.0,0.6254484820607176,False,4082
CCOc1ncccc1NC(=O)c1cnc2c(cnn2C)c1,True,CCOc1ncccc1NC(=O)c1cnc2c(cnn2C)c1,True,297.318,2.0142999999999995,81.93,1,5,4,3,3,22,0.2,0.7963157542514002,False,False,False,False,0,True,-3.559827999999996,0.0002755319716873,0,True,True,0.4229530818767249,0.671688132474701,1.0,0.6254197332106717,False,4083
CC(CO)NC(=O)C1COc2ccccc2CC1O,True,CC(CO)NC(=O)C1COc2ccccc2CC1O,True,265.309,0.0955999999999993,78.79,3,4,3,2,1,19,0.5,0.7238129100113219,False,False,False,False,0,True,-2.1775799999999954,0.0066438527734423,0,True,True,0.1810027598896044,0.9826356945722171,1.0,0.6253737350505979,False,4084
N#Cc1ccccc1NC(=O)Cn1ccc(=O)c2ccccc21,True,N#Cc1ccccc1NC(=O)Cn1ccc(=O)c2ccccc21,True,303.321,2.511880000000001,74.89,1,3,3,3,3,23,0.0555555555555555,0.8075190626348722,False,False,False,False,0,True,-3.749528999999999,0.0001780209031484,0,True,True,0.47941582336706534,0.5988960441582337,1.0,0.6253507359705612,False,4085
O=C(Cc1cccs1)Nc1ccc(-n2cnnn2)cc1,True,O=C(Cc1cccs1)Nc1ccc(-n2cnnn2)cc1,True,285.332,1.905,72.7,1,5,4,3,3,20,0.0769230769230769,0.7943755462102219,False,False,False,False,0,True,-3.522912000000001,0.0002999770293329,0,True,True,0.4126609935602576,0.6846251149954001,1.0,0.6253162373505059,False,4086
O=C(Cc1cccs1)Nc1cccc(-n2cnnn2)c1,True,O=C(Cc1cccs1)Nc1cccc(-n2cnnn2)c1,True,285.332,1.905,72.7,1,5,4,3,3,20,0.0769230769230769,0.7943755462102219,False,False,False,False,0,True,-3.522912000000001,0.0002999770293329,0,True,True,0.4126609935602576,0.6846251149954001,1.0,0.6253162373505059,False,4087
COc1ccc(Cl)cc1N(C)C(=O)C1Cc2ccccc2NC1=O,True,COc1ccc(Cl)cc1N(C)C(=O)C1Cc2ccccc2NC1=O,True,344.79800000000006,3.1224000000000007,58.64,1,3,3,3,2,24,0.2222222222222222,0.8702310578449535,False,False,False,False,0,True,-4.306102857142858,4.941936296289003e-05,0,True,True,0.74942502299908,0.2516099356025759,1.0,0.6253047378104876,False,4088
CNC(=O)NCC(=O)Nc1ccccc1-c1ccccc1,True,CNC(=O)NCC(=O)Nc1ccccc1-c1ccccc1,True,283.331,2.2211,70.23,3,2,4,2,2,21,0.125,0.8049147886047661,False,False,False,False,0,True,-3.721511333333337,0.000189884128936,0,True,True,0.46826126954921804,0.6130404783808647,1.0,0.6252817387304508,False,4089
CCCNc1nc(C)c(C(=O)OC(C)C)s1,True,CCCNc1nc(C)c(C(=O)OC(C)C)s1,True,242.344,2.838620000000001,51.22,1,5,5,1,1,16,0.6363636363636364,0.806609751685474,False,False,False,False,0,True,-3.738678000000007,0.0001825248499129,0,True,True,0.4753909843606256,0.6038408463661453,1.0,0.6252702391904323,False,4090
Cn1cnnc1SCC(=O)N1CCC(C(=O)N(C)C)CC1,True,CN(C)C(=O)C1CCN(C(=O)CSc2nncn2C)CC1,True,311.4110000000001,0.2339999999999993,71.33000000000001,0,5,4,2,1,21,0.6923076923076923,0.7447106554895913,False,False,False,False,0,True,-2.6341313999999976,0.0023220341361561,0,True,True,0.23700551977920883,0.9103035878564857,1.0,0.6252587396504139,False,4091
Cc1cccc(C(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)c1C,True,Cc1cccc(C(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)c1C,True,336.4350000000001,4.181840000000004,49.41,1,2,3,3,2,25,0.3333333333333333,0.9138270574159572,False,False,False,False,0,True,-4.941640000000004,1.143826094411029e-05,0,True,True,0.9117985280588776,0.04266329346826127,1.0,0.6252414903403865,False,4092
COC(=O)C1CCC(NC(=O)NCC(C)N2CCOCC2)CC1,True,COC(=O)C1CCC(NC(=O)NCC(C)N2CCOCC2)CC1,True,327.4250000000002,0.7381000000000013,79.89999999999999,2,5,5,2,0,23,0.875,0.7281559666167303,False,False,False,False,0,True,-2.293055999999999,0.0050926519974169,0,True,True,0.19296228150873965,0.9668813247470102,1.0,0.6252414903403865,False,4093
CN(Cc1cccc(Br)c1)S(=O)(=O)c1ccc(C#N)cn1,True,CN(Cc1cccc(Br)c1)S(=O)(=O)c1ccc(C#N)cn1,True,366.24000000000007,2.536480000000001,74.06,0,4,4,2,2,21,0.1428571428571428,0.8336106577572894,False,False,False,False,0,True,-3.963552,0.000108754691303,0,True,True,0.5767019319227231,0.4733210671573137,1.0,0.6251782428702852,False,4094
COCCN(Cc1cccc(C)c1)CN1CCOCC1,True,COCCN(Cc1cccc(C)c1)CN1CCOCC1,True,278.396,1.73312,24.94,0,4,7,2,1,20,0.625,0.7582402724707538,False,False,False,False,0,True,-2.853736666666673,0.0014004362160538,0,True,True,0.2777138914443422,0.8575206991720331,1.0,0.6251034958601656,False,4095
CCC(C)NC(=O)CNc1cc(C(F)(F)F)ccc1F,True,CCC(C)NC(=O)CNc1cc(C(F)(F)F)ccc1F,True,292.27599999999995,3.171100000000001,41.13,2,2,5,1,1,20,0.4615384615384615,0.8184398725415392,False,False,False,False,0,True,-3.8407583333333313,0.0001442918051555,0,True,True,0.5173643054277829,0.5493330266789328,1.0,0.6250804967801288,False,4096
COC(=O)c1cccc(NC(=O)CNc2cccc(C#N)c2)c1,True,COC(=O)c1cccc(NC(=O)CNc2cccc(C#N)c2)c1,True,309.32500000000005,2.39548,91.22,2,5,5,2,2,23,0.1176470588235294,0.8275218922457324,False,False,False,False,0,True,-3.913038000000004,0.0001221692759529,0,True,True,0.5523229070837167,0.5043698252069917,1.0,0.6250747470101197,False,4097
CN1CCC(C(=O)N2CCCc3ccccc32)CC1=O,True,CN1CCC(C(=O)N2CCCc3ccccc32)CC1=O,True,272.348,1.8342,40.620000000000005,0,2,1,3,1,20,0.5,0.78235561340064,False,False,False,False,0,True,-3.284440000000004,0.0005194694359044,0,True,True,0.36074057037718493,0.750229990800368,1.0,0.6249137534498621,False,4098
CCOC(=O)CN(C(=O)c1c(C)noc1C)C(C)C,True,CCOC(=O)CN(C(=O)c1c(C)noc1C)C(C)C,True,268.313,1.70514,72.64,0,5,5,1,1,19,0.6153846153846154,0.7599599684303767,False,False,False,False,0,True,-2.8961906666666724,0.0012700164122861,0,True,True,0.2842686292548298,0.8485510579576817,1.0,0.624913753449862,False,4099
CNc1ncc(-c2cc(C#N)cc(NCCO)n2)c(C)n1,True,CNc1ncc(-c2cc(C#N)cc(NCCO)n2)c(C)n1,True,284.323,1.1645999999999996,106.75,3,7,5,2,2,21,0.2857142857142857,0.7559895704855847,False,False,False,False,0,True,-2.811163999999996,0.0015446710246077,0,True,True,0.26954921803127874,0.8672953081876725,1.0,0.6248505059797609,False,4100
O=C(NC1CCCCC1)c1c[nH]c(=O)c(CO)n1,True,O=C(NC1CCCCC1)c1c[nH]c(=O)c(CO)n1,True,251.28600000000003,0.3246999999999996,95.08,3,4,3,2,1,18,0.5833333333333334,0.7208410326745756,False,False,False,False,0,True,-2.111501999999996,0.0077356711635852,0,True,True,0.17525298988040477,0.9885004599816007,1.0,0.6248390064397424,False,4101
O=C(Cn1ncc(C(=O)NC2CCCCC2)c1)NCC1CCC1,True,O=C(Cn1cc(C(=O)NC2CCCCC2)cn1)NCC1CCC1,True,318.4210000000001,1.861899999999999,76.02,2,3,6,3,1,23,0.7058823529411765,0.8404057554113982,False,False,False,False,0,True,-4.022882249999999,9.486756422875936e-05,0,True,True,0.6057957681692733,0.43491260349586014,1.0,0.624827506899724,False,4102
CC(=O)Nc1nc(Cn2cnc(-c3cccs3)n2)co1,True,CC(=O)Nc1nc(Cn2cnc(-c3cccs3)n2)co1,True,289.32000000000005,2.0013,85.84,1,6,4,3,3,20,0.1666666666666666,0.7935687740848199,False,False,False,False,0,True,-3.510287999999996,0.0003088246799418,0,True,True,0.40880864765409386,0.6881324747010119,1.0,0.6248102575896963,False,4103
Cc1[nH]ncc1NC(=O)c1ccc2c(c1C)CCCC2,True,Cc1[nH]ncc1NC(=O)c1ccc2c(c1C)CCCC2,True,269.348,3.1576400000000016,57.78,2,2,2,3,2,20,0.375,0.8794807372048261,False,False,False,False,0,True,-4.402530800000006,3.957939942803373e-05,0,True,True,0.7888684452621895,0.19940202391904324,1.0,0.6247815087396504,False,4104
Cc1c(C(=O)NCc2cscn2)cnn1-c1ccccn1,True,Cc1c(C(=O)NCc2cscn2)cnn1-c1ccccn1,True,299.35900000000004,1.96222,72.7,1,5,4,3,3,21,0.1428571428571428,0.7990584532011392,False,False,False,False,0,True,-3.632374,0.0002331449430618,0,True,True,0.43790248390064396,0.6502989880404784,1.0,0.6246607635694572,False,4105
COc1ccc(C)c(NC(=O)CCNC(=O)c2ccccc2)c1,True,COc1ccc(C)c(NC(=O)CCNC(=O)c2ccccc2)c1,True,312.369,2.762220000000001,67.43,2,3,6,2,2,23,0.2222222222222222,0.861629533562903,False,False,False,False,0,True,-4.225393799999997,5.951222669150541e-05,0,True,True,0.7117065317387304,0.29818307267709293,1.0,0.6246320147194112,False,4106
Cc1ccc(NC(=O)Nc2ccc(OC(F)F)cc2F)nc1,True,Cc1ccc(NC(=O)Nc2ccc(OC(F)F)cc2F)nc1,True,311.26300000000003,3.7745200000000017,63.25,2,3,4,2,2,22,0.1428571428571428,0.903067054708452,False,False,False,False,0,True,-4.617785600000008,2.4110954306395108e-05,0,True,True,0.8728150873965042,0.09096136154553817,1.0,0.6246032658693652,False,4107
O=C(CCCOc1cccc2ncccc12)N1CCOCC1,True,O=C(CCCOc1cccc2ncccc12)N1CCOCC1,True,300.3580000000001,2.2526,51.66,0,4,5,3,2,22,0.4117647058823529,0.7948074047917819,False,False,False,False,0,True,-3.538571999999996,0.0002893530070155,0,True,True,0.4154783808647654,0.6789328426862925,1.0,0.6245917663293468,False,4108
COCCOCC(=O)NC1(c2ccccc2)CCCC1,True,COCCOCC(=O)NC1(c2ccccc2)CCCC1,True,277.3640000000001,2.2351,47.56,1,3,7,2,1,20,0.5625,0.7775228588860088,False,False,False,False,0,True,-3.207052000000004,0.0006207946992836,0,True,True,0.3428012879484821,0.7723091076356946,1.0,0.6245687672493101,False,4109
CCN(CC)S(=O)(=O)NCCc1nc(-c2cccs2)no1,True,CCN(CC)S(=O)(=O)NCCc1nc(-c2cccs2)no1,True,330.435,1.5168,88.33,1,6,8,2,2,21,0.5,0.7925246324207733,False,False,False,False,0,True,-3.496415000000001,0.0003188489564956,0,True,True,0.4047838086476541,0.6926172953081877,1.0,0.6245687672493101,False,4110
COc1ccc(NC(=O)C(C)Sc2nncn2C)cc1Cl,True,COc1ccc(NC(=O)C(C)Sc2nncn2C)cc1Cl,True,326.8090000000001,2.596400000000001,69.03999999999999,1,5,5,2,2,21,0.3076923076923077,0.8552555290604205,False,False,False,False,0,True,-4.163921250000008,6.85612536326793e-05,0,True,True,0.6800827966881324,0.33854645814167433,1.0,0.6245285188592457,False,4111
O=C(NCCc1cccs1)c1cccn2ccnc12,True,O=C(NCCc1cccs1)c1cccn2ccnc12,True,271.345,2.3683000000000005,46.400000000000006,1,3,4,3,3,19,0.1428571428571428,0.7915629459465753,False,False,False,False,0,True,-3.4811759999999894,0.0003302356842611,0,True,True,0.4007589696412143,0.6974471021159153,1.0,0.6244480220791169,False,4112
CC1(C)CCCN1C(=O)c1cnc(SCc2ccc[nH]2)o1,True,CC1(C)CCCN1C(=O)c1cnc(SCc2ccc[nH]2)o1,True,305.403,3.309600000000001,62.13,1,4,4,3,2,21,0.4666666666666667,0.880317828774364,False,False,False,False,0,True,-4.414699657142865,3.8485784424462216e-05,0,True,True,0.7928932842686293,0.19319227230910763,1.0,0.6244192732290709,False,4113
N#CCc1cccc(NC(=O)C(CCO)CC2CCCO2)c1,True,N#CCc1cccc(NC(=O)C(CCO)CC2CCCO2)c1,True,302.374,2.2588800000000004,82.35000000000001,2,4,7,2,1,22,0.5294117647058824,0.8090918529001639,False,False,False,False,0,True,-3.773844000000012,0.0001683278591671,0,True,True,0.48689052437902486,0.5865915363385464,1.0,0.6244077736890524,False,4114
CC(=O)c1ccc(NC(=O)c2ccnc(N3CCOC(C)C3)c2)cc1,True,CC(=O)c1ccc(NC(=O)c2ccnc(N3CCOC(C)C3)c2)cc1,True,339.39500000000004,2.7616000000000014,71.53,1,5,4,3,2,25,0.3157894736842105,0.8674212804313824,False,False,False,False,0,True,-4.282231583333326,5.221177005395694e-05,0,True,True,0.735395584176633,0.26701931922723093,1.0,0.6243847746090156,False,4115
OC1(CNC(=O)c2ccccc2Cl)CCN1,True,O=C(NCC1(O)CCN1)c1ccccc1Cl,True,240.69000000000003,0.7516999999999996,61.36,3,3,3,2,1,16,0.3636363636363636,0.730894929854666,False,False,False,False,0,True,-2.396363557142853,0.0040145460396267,0,True,True,0.2015869365225391,0.953311867525299,1.0,0.6243732750689972,False,4116
CC(=O)Nc1ccc(NCC(=O)NC2CC2)cc1,True,CC(=O)Nc1ccc(NCC(=O)NC2CC2)cc1,True,247.298,1.3354999999999997,70.23,3,3,5,2,1,18,0.3846153846153846,0.7349474996827973,False,False,False,False,0,True,-2.4794247023809497,0.0033157005217073,0,True,True,0.21216651333946643,0.9388224471021159,1.0,0.6240627874885005,False,4117
CCc1noc(NC(=O)CCSc2ccccc2)n1,True,CCc1noc(NC(=O)CCSc2ccccc2)n1,True,277.349,2.752900000000001,68.02000000000001,1,5,6,2,2,19,0.3076923076923077,0.8222148107631088,False,False,False,False,0,True,-3.877988000000003,0.0001324378128609,0,True,True,0.5326586936522539,0.5266789328426863,1.0,0.6240340386384544,False,4118
O=C(Nc1cccc2ccc(F)cc12)C1(C#N)CCC1,True,N#CC1(C(=O)Nc2cccc3ccc(F)cc23)CCC1,True,268.291,3.6112800000000016,52.89,1,2,2,3,2,20,0.25,0.9040954672438308,False,False,False,False,0,True,-4.642817333333334,2.2760545506346504e-05,0,True,True,0.8764949402023919,0.0842916283348666,1.0,0.6239247930082797,False,4119
Cc1cc(C)cc(NC(=O)NC(C)c2nc(C)c(C)o2)c1,True,Cc1cc(C)cc(NC(=O)NC(C)c2nc(C)c(C)o2)c1,True,287.363,3.790980000000002,67.16,2,3,3,2,2,21,0.375,0.9021137265120082,False,False,False,False,0,True,-4.611415809523812,2.4467195406963185e-05,0,True,True,0.8690202391904324,0.09383624655013799,1.0,0.6239017939282429,False,4120
CN(C)C(=O)c1cnc2c(cc1=O)CCN(C(=O)N(C)C)C2,True,CN(C)C(=O)c1cnc2c(cc1=O)CCN(C(=O)N(C)C)C2,True,304.35,0.1833000000000004,73.82000000000001,0,4,1,2,1,22,0.4666666666666667,0.7418480753886277,False,False,False,False,0,True,-2.60345173333333,0.0024920013121731,0,True,True,0.22895584176632935,0.9166283348666053,1.0,0.62385004599816,False,4121
Cc1cc(S(=O)(=O)NC(C)CN(C)S(C)(=O)=O)[nH]n1,True,Cc1cc(S(=O)(=O)NC(C)CN(C)S(C)(=O)=O)[nH]n1,True,310.401,-0.7236799999999983,112.23,2,5,6,1,1,19,0.6666666666666666,0.7196104823628543,False,False,False,False,0,True,-2.114575399999997,0.0076811208838661,0,True,True,0.1731830726770929,0.9882704691812327,1.0,0.6238270469181233,False,4122
