desc_mol_weight,desc_logp,desc_tpsa,desc_hbd,desc_hba,desc_rotatable_bonds,desc_ring_count,desc_aromatic_ring_count,desc_heavy_atom_count,desc_fraction_csp3,qed,canonical_smiles,predicted_logS,source
254.318,2.8493000000000004,64.69,1,5,2,3,3,18,0.0,0.7140864391283449,Nc1cccc(-c2csc(-c3ncccn3)n2)c1,-3.789818866666676,MOSES training
281.32700000000006,1.6320999999999997,38.769999999999996,0,4,5,2,1,20,0.5333333333333333,0.7690570852411002,COC(=O)CC1CN(CCc2ccccc2F)CCO1,-2.6066720000000045,MOSES training
279.30400000000003,0.22820000000000018,102.83000000000001,0,7,6,2,2,20,0.6363636363636364,0.7450667140279047,CC(C)c1nc(CN(C)C(=O)CCn2cnnn2)no1,-2.264578499999998,MOSES training
289.379,2.703920000000001,60.17,1,4,7,2,2,21,0.5,0.8510771788779857,Cc1ccc(OCc2c(CO)nnn2CCC(C)C)cc1,-4.208953800000006,MOSES training
333.4280000000002,2.2473,48.0,0,5,5,3,1,24,0.631578947368421,0.773653254671769,CC1(C(=O)OCC2CN(Cc3ccccc3)CCO2)CCOCC1,-3.9275379999999966,MOSES training
299.21200000000005,2.9561400000000004,32.34,1,2,4,1,1,17,0.46153846153846156,0.9268007826333087,Cc1cc(Br)cc(C)c1NCCC(=O)N(C)C,-3.6476359999999963,MOSES training
287.171,4.010620000000001,41.99,1,3,2,2,2,17,0.09090909090909091,0.9063131318570098,Cc1cnc(NC(=O)c2ccc(Cl)c(Cl)c2)s1,-4.4033896666666665,MOSES training
331.397,1.8225000000000002,79.37,1,4,6,2,2,23,0.125,0.8190348314628504,C=CCNC(=O)c1cccc(S(=O)(=O)N(C)c2ccccn2)c1,-4.041356000000001,MOSES training
303.366,1.6240999999999997,73.14000000000001,0,6,5,3,2,22,0.6,0.7816122883395403,COC(=O)Cn1ncc2c(N(C)C(C)C3(C)CC3)ncnc21,-3.367899333333333,MOSES training
346.456,2.19522,74.33000000000001,2,4,6,2,2,24,0.35294117647058826,0.8419353264550624,CNC(=O)c1cccc(CCNC(=O)N(C)Cc2nc(C)cs2)c1,-4.136974249999996,MOSES training
335.367,2.34028,92.30999999999999,1,5,6,3,3,25,0.2222222222222222,0.7462285265367348,CCC(C#N)Oc1cccc(CNC(=O)c2ccc3nncn3c2)c1,-4.3199429999999905,MOSES training
298.411,3.686300000000002,46.33,1,3,2,3,2,21,0.23529411764705882,0.8601882688213693,CC1(C)Sc2ccc(N)cc2N(Cc2ccccc2)C1=O,-4.590201476190481,MOSES training
345.4020000000001,2.519800000000001,63.99,1,3,3,4,3,26,0.19047619047619047,0.7932736612010888,CC1(NC(=O)c2ccc(=O)n(-c3ccccc3)n2)Cc2ccccc2C1,-4.100053999999989,MOSES training
282.13,3.222900000000001,68.00999999999999,2,3,2,2,2,18,0.0,0.8881402886596547,Nc1cncc(C(=O)Nc2ccc(Cl)cc2Cl)c1,-4.371788000000001,MOSES training
278.73900000000003,3.353740000000002,44.120000000000005,0,3,3,2,2,19,0.2857142857142857,0.8088701282630636,COc1cc(Cl)c(C)cc1-n1ncc(C(C)=O)c1C,-4.607689833333329,MOSES training
346.38700000000017,0.42471999999999976,86.43,0,5,4,3,2,25,0.5294117647058824,0.8009945435287095,CCOc1c(C)cnc2c1c(=O)n(CC(=O)N1CCCC1)c(=O)n2C,-2.9617574999999965,MOSES training
309.36899999999997,1.8552999999999988,75.43,2,2,4,3,2,23,0.2222222222222222,0.9042119091245092,NC(=O)C1Cc2ccccc2N1C(=O)NCCc1ccccc1,-3.8895719999999945,MOSES training
314.776,3.1173,63.84,1,5,6,3,3,22,0.1875,0.7082107112846434,Clc1ccc(-c2noc(CCNCc3ccncc3)n2)cc1,-4.144893000000005,MOSES training
336.41700000000014,2.521420000000001,86.11,1,6,3,2,2,23,0.4666666666666667,0.870501707386942,COC(=O)c1sc(NC(=O)c2cn(C)nc2C(C)(C)C)nc1C,-4.064278249999998,MOSES training
340.3950000000001,3.275800000000002,67.87,1,4,5,1,1,24,0.5294117647058824,0.893094236405181,COc1ccc(F)cc1NC(=O)C(C)CN(C)C(=O)OC(C)(C)C,-4.447227583333337,MOSES training
259.26500000000004,0.7207999999999994,84.23,2,4,5,2,2,19,0.15384615384615385,0.8283008410563538,O=C(CNC(=O)c1cccnc1)NCc1ccco1,-2.498884666666656,MOSES training
283.28700000000003,1.9793799999999997,84.24000000000001,1,5,5,2,2,21,0.13333333333333333,0.9065799708004191,COc1cccnc1NC(=O)COc1ccccc1C#N,-3.6991070000000064,MOSES training
339.351,3.8956000000000017,97.37,2,5,5,3,3,25,0.16666666666666666,0.7346080256591679,CC(C)c1ccc(NC(=O)c2coc(NC(=O)c3ccco3)n2)cc1,-4.653604000000002,MOSES training
325.79600000000016,2.9399000000000015,70.67,2,3,3,2,1,22,0.4666666666666667,0.8972455131381214,COC(=O)N1CCC(CNC(=O)Nc2ccccc2Cl)CC1,-4.240699583333339,MOSES training
270.33200000000005,3.132500000000001,51.22,1,3,4,3,2,20,0.375,0.928220418348891,O=C(CCC1CCCO1)Nc1cccc2cnccc12,-4.333374400000004,MOSES training
302.4179999999999,3.0466000000000015,49.410000000000004,1,2,5,2,1,22,0.5555555555555556,0.9085589856504348,CC(NC(=O)CCC(=O)N1CCCCCC1)c1ccccc1,-3.988938000000001,MOSES training
290.348,2.205,97.11,3,4,5,2,2,20,0.15384615384615385,0.7870864266230905,NC(=O)CCc1csc(NC(=O)Nc2ccccc2)n1,-3.517840000000001,MOSES training
318.333,0.6855999999999998,89.72000000000001,1,7,5,3,2,23,0.4,0.8669640372352959,COc1ccc(-c2noc(CN3CCNC(=O)C3)n2)cc1OC,-2.6909769999999957,MOSES training
271.345,3.0515000000000008,58.04,2,5,4,3,3,19,0.14285714285714285,0.7654234852642304,Oc1ccccc1CCNc1ncnc2sccc12,-3.989141000000007,MOSES training
285.299,2.0042999999999997,78.62,1,4,5,2,2,21,0.125,0.8521944125632838,COc1ccccc1-c1ccccc1C(=O)OCC(N)=O,-3.717972000000008,MOSES training
331.3910000000002,2.7898200000000015,57.36,2,3,4,3,2,24,0.3888888888888889,0.9056671422790343,Cc1[nH]ccc1C(=O)NC(C)c1cc(F)ccc1N1CCOCC1,-4.139501107142856,MOSES training
341.41800000000006,0.7997399999999999,130.82999999999998,3,6,5,2,2,22,0.25,0.6894468707757001,Cc1n[nH]c(SCC(=O)Nc2ccc(C)c(S(N)(=O)=O)c2)n1,-2.7285159999999946,MOSES training
341.455,3.2140200000000014,47.36,0,3,7,3,2,25,0.5,0.7767858398127002,CCOc1ccccc1CCC(=O)N1CCCC1Cn1cc(C)cn1,-4.446835000000003,MOSES training
294.35099999999994,0.5509199999999999,71.89,1,5,4,2,1,21,0.6,0.8778540479665188,CCc1nc(C)ccc1OCC(=O)N1CCOCC(O)C1,-2.524234999999996,MOSES training
330.29,2.7589200000000007,61.190000000000005,0,4,2,3,3,24,0.11764705882352941,0.6780166675018288,COC(=O)c1cc2c(=O)n(-c3ccc(F)c(F)c3)ccc2nc1C,-3.8645420000000015,MOSES training
252.314,1.7831999999999997,59.59,2,3,7,1,1,18,0.46153846153846156,0.7272099735312405,CCCNC(=O)NCCOc1ccc(OC)cc1,-2.8068309999999963,MOSES training
317.4099999999999,3.3293000000000017,47.56,1,4,4,3,2,22,0.35294117647058826,0.9407162958560056,CC(C(=O)NCc1ccc2c(c1)OCCCO2)c1cccs1,-4.4882146071428695,MOSES training
347.374,2.851800000000001,76.46000000000001,1,4,5,4,4,26,0.15,0.5633279918357922,O=C(CCc1c[nH]c2ccccc12)OCc1cc(=O)n2ccccc2n1,-4.465847523809521,MOSES training
331.437,2.5654200000000005,55.4,1,3,7,2,2,23,0.2777777777777778,0.8482330279068185,COCc1ccccc1CNC(=O)CS(=O)c1cccc(C)c1,-4.189795249999997,MOSES training
285.34700000000004,1.7920199999999995,68.33000000000001,1,3,4,2,2,21,0.25,0.9308835947179115,CCN(C(=O)Cn1cc(N)ccc1=O)c1cccc(C)c1,-3.519187000000004,MOSES training
265.37800000000004,2.1578,52.32,1,4,5,2,1,18,0.5,0.65453792509547,COC(=O)C(N)CCSc1ccc2c(c1)CCC2,-2.8590709999999953,MOSES training
341.205,1.9466999999999997,58.64,1,3,4,2,1,20,0.42857142857142855,0.9107229147564664,CC(C)CNC(=O)CN1C(=O)COc2cc(Br)ccc21,-3.3095842500000026,MOSES training
337.42300000000006,2.749500000000001,61.440000000000005,2,2,4,3,2,25,0.3,0.9010689391095206,CNC(=O)c1cccc(CCNC(=O)N2c3ccccc3CC2C)c1,-4.282263333333326,MOSES training
262.378,3.6346200000000026,34.150000000000006,1,4,5,2,2,18,0.35714285714285715,0.8930408229598359,CCc1nc(NCc2ccccc2OC)sc1C,-4.43172066666667,MOSES training
302.31300000000005,1.7569799999999998,119.61999999999999,4,4,5,2,2,22,0.21428571428571427,0.6288495790281204,N#Cc1c(CCCNC(=O)Nc2cccc(F)c2)n[nH]c1N,-3.4884460000000015,MOSES training
332.4250000000002,2.0017,58.64,1,4,5,3,2,23,0.29411764705882354,0.9097765509661746,O=S(=O)(NCc1ccccc1)c1ccc(N2CCOCC2)cc1,-4.131867583333331,MOSES training
250.34199999999998,2.819540000000001,46.34,0,3,6,1,1,18,0.5714285714285714,0.5758494135970155,C=CCCCN(C)C(=O)C(C)c1c(C)noc1C,-3.4121279999999974,MOSES training
295.29800000000006,2.33092,98.22,2,5,2,3,3,22,0.0625,0.7069402762244664,Cc1cc(N)c2oc(C(=O)Nc3ccncc3)cc(=O)c2c1,-3.678176000000006,MOSES training
306.40600000000006,2.71124,71.34,2,3,5,2,1,22,0.6470588235294118,0.8783447723937923,Cc1cc(C(=O)NC2(C(=O)NCC(C)C)CCCC2)oc1C,-3.979333250000002,MOSES training
310.3970000000001,2.8493400000000007,55.56,1,3,3,3,2,23,0.3157894736842105,0.8869903482731731,Cc1cccc(OCC(=O)N2CCc3ccc(N)cc3C2)c1C,-4.103338107142863,MOSES training
313.4050000000001,1.2393399999999997,54.260000000000005,0,4,4,3,2,23,0.47058823529411764,0.8520653645761086,Cc1cc(C)n(CC(=O)N2CCN(Cc3ccncc3)CC2)n1,-3.0155306666666655,MOSES training
251.28599999999997,-0.0871999999999995,79.78000000000002,1,4,4,2,1,18,0.5,0.8108848257152246,NC(=O)CCN1CCN(C(=O)c2ccco2)CC1,-2.105028999999995,MOSES training
302.374,3.2167000000000012,77.49,2,4,7,2,2,22,0.35294117647058826,0.7698251794220653,CC(C)CCOc1cc(C(=O)NCc2ccco2)ccc1N,-4.580646000000015,MOSES training
324.38,2.8321400000000008,64.36,1,4,6,2,2,24,0.2631578947368421,0.6553862880473582,C=CCc1ccccc1OCC#CCNC(=O)c1c(C)noc1C,-4.335918133333332,MOSES training
345.38000000000005,2.6918000000000006,86.36000000000001,1,6,3,4,3,24,0.3125,0.7885738220547134,Cn1c(=O)oc2cc(NC(=O)c3cnc(C4CCCO4)s3)ccc21,-3.9167062499999945,MOSES training
286.3790000000001,1.84384,52.230000000000004,1,3,2,3,2,21,0.5,0.9163181124369001,CC(=O)N1CCN(Cc2nc3cc(C)c(C)cc3[nH]2)CC1,-3.6567349999999994,MOSES training
297.33,0.54552,90.46000000000001,4,3,7,1,1,21,0.42857142857142855,0.5538787559139595,Cc1ccc(C(=O)NCCNC(=O)NCCCO)cc1F,-2.384811,MOSES training
299.334,1.5093999999999999,81.92999999999999,1,5,4,3,2,22,0.3333333333333333,0.865366936046845,COc1ccc(C(=O)NC2C=CCCC2)cc1-n1cnnn1,-3.188594333333325,MOSES training
345.22299999999996,3.4056000000000006,47.56,1,3,2,3,2,24,0.13333333333333333,0.5155505649731127,O=C(Nc1ccc2c(c1)OCCO2)c1c(F)c(F)c(F)c(F)c1F,-4.396336857142866,MOSES training
335.40700000000004,3.346000000000002,64.11,1,4,5,3,3,25,0.25,0.7765099351383178,COc1ccc2nc(C(=O)NCC(C)(C)c3ccncc3)ccc2c1,-4.356456571428578,MOSES training
328.38700000000006,3.868420000000002,49.410000000000004,1,2,5,2,2,24,0.2631578947368421,0.905638233512487,CCN(CC)C(=O)c1cccc(NC(=O)c2cc(F)ccc2C)c1,-4.406348000000002,MOSES training
266.29999999999995,3.2092800000000015,62.12,1,3,4,2,2,20,0.125,0.9238160982723789,CCOc1ccccc1C(=O)Nc1ccccc1C#N,-4.311529333333334,MOSES training
329.42500000000007,2.43982,53.510000000000005,0,4,2,3,2,23,0.35294117647058826,0.8502216124911556,Cc1ncc(C(=O)N2CCCN(C(=O)c3ccccc3)CC2)s1,-3.8135970000000015,MOSES training
308.36300000000006,1.4563999999999997,103.12,2,6,7,2,2,21,0.3076923076923077,0.7505123037816139,COc1ccc(-c2n[nH]c(SCCC(N)=O)n2)c(OC)c1,-3.2643600000000004,MOSES training
293.323,0.04569999999999974,82.11000000000001,2,4,6,2,1,21,0.42857142857142855,0.7760094195872119,COc1ccccc1N1CCN(CC(=O)NCCO)C1=O,-2.4208019999999966,MOSES training
313.40500000000003,2.2851,79.8,2,5,7,2,2,23,0.4117647058823529,0.8195679298015849,CNc1cc(CCNC(=O)CC(C)C)nc(-c2ccccn2)n1,-3.9542492500000055,MOSES training
340.3830000000001,2.9787000000000017,86.61,3,3,4,3,3,25,0.2222222222222222,0.6382334884376587,CN(C)C(=O)NCCNC(=O)Nc1ccc2c(c1)oc1ccccc12,-4.034667999999992,MOSES training
275.37700000000007,2.7731000000000012,38.13,0,3,3,3,2,19,0.42857142857142855,0.8635939454396387,CN(C(=O)c1cn(C)nc1-c1cccs1)C1CCC1,-3.8977546666666654,MOSES training
333.334,3.2527000000000017,55.4,1,3,7,2,2,24,0.2222222222222222,0.7914952375603722,COc1ccc(CNC(=O)CCC(=O)c2ccc(F)cc2F)cc1,-4.4756660000000075,MOSES training
269.30100000000004,1.0006999999999995,63.99,1,3,5,2,2,18,0.18181818181818182,0.8804257478153744,O=S(=O)(NCCn1cccn1)c1ccc(F)cc1,-2.4843596666666588,MOSES training
335.3810000000001,2.5910200000000003,81.7,1,5,5,2,2,23,0.1875,0.8494515383002267,COC(=O)c1cccc(NS(=O)(=O)c2ccc(OC)cc2)c1C,-4.186433999999996,MOSES training
295.38300000000004,1.4862399999999998,98.22,2,4,5,1,1,21,0.6666666666666666,0.8593317701021512,Cc1noc(C)c1CC(C)C(=O)NC(C(N)=O)C(C)(C)C,-2.973133933333337,MOSES training
348.24,4.038320000000003,29.54,0,2,4,2,2,21,0.23529411764705882,0.8347088071279521,COc1ccc(C(=O)N(C)Cc2ccccc2C)cc1Br,-4.911914000000004,MOSES training
308.40700000000004,3.4460200000000025,71.26,1,5,6,2,2,21,0.5,0.8869537284898172,CCCCc1nnc(NC(=O)N(C)Cc2ccoc2C)s1,-4.4412789166666755,MOSES training
295.136,2.0058,49.410000000000004,1,2,0,3,1,17,0.3333333333333333,0.7956513150325718,O=C1Nc2ccc(Br)cc2C(=O)N2CCCC12,-3.476333999999996,MOSES training
345.353,3.5684000000000022,63.88,2,2,6,3,3,25,0.17647058823529413,0.7173092983734484,O=C(NCCn1cccc1)Nc1ccc(-c2nccn2C(F)F)cc1,-4.704466000000005,MOSES training
280.12100000000004,3.1637200000000005,56.230000000000004,1,3,2,2,2,16,0.08333333333333333,0.8594865653310177,Cc1oc(C(=O)c2ccccc2Br)cc1N,-4.052006666666664,MOSES training
338.22300000000007,1.7725000000000002,64.63,1,4,7,1,1,18,0.45454545454545453,0.7699257394045147,COCCCNS(=O)(=O)c1ccc(Br)c(OC)c1,-3.098249000000004,MOSES training
259.30899999999997,0.8446,84.22,3,2,3,1,1,19,0.2857142857142857,0.7028500643205498,CC(C)NC(=O)NCC#Cc1ccc(C(N)=O)cc1,-2.387521999999999,MOSES training
290.237,1.2695999999999998,78.72000000000001,0,5,2,4,4,21,0.18181818181818182,0.5552369925757733,Cn1ncc2c1ncn1nc(-c3ccn(C(F)F)n3)nc21,-2.971272333333331,MOSES training
307.4,2.450500000000001,71.09,2,5,5,3,2,20,0.3076923076923077,0.8910587053111869,O=C(CNC(=O)c1sccc1C1CC1)Nc1nccs1,-3.6831082500000005,MOSES training
330.4280000000001,2.29214,49.85,0,3,2,3,1,24,0.5789473684210527,0.8358803204974276,Cc1ccc(N2CC(C(=O)N3CC(C)OC(C)C3)CC2=O)cc1C,-3.8126999999999978,MOSES training
298.115,2.5740000000000007,46.92,1,2,2,2,2,17,0.09090909090909091,0.9259869635878135,Cn1ccc(NC(=O)c2ccc(Br)cc2F)n1,-3.4579779999999953,MOSES training
300.35800000000006,2.142,69.64,2,3,4,2,2,22,0.29411764705882354,0.9086365069611594,CC(C)NC(=O)CN(C)C(=O)c1cc2ccccc2cc1O,-3.7540390000000063,MOSES training
284.311,3.410300000000002,44.760000000000005,0,4,3,3,2,21,0.23529411764705882,0.8660843199646759,COc1cccc(C2CC(=O)c3cc(OC)ccc3O2)c1,-4.687230033333341,MOSES training
337.448,3.7786000000000026,38.25,0,5,4,4,3,24,0.2631578947368421,0.7261141563135378,c1ccc(-c2cccc(CN3CCOC(c4nccs4)C3)c2)nc1,-4.402608000000009,MOSES training
326.4440000000001,4.143040000000003,50.160000000000004,1,2,2,3,2,24,0.47368421052631576,0.9013402046785067,Cc1cc(C)n(-c2cccc(NC(=O)N3CCCC(C)CC3)c2)n1,-4.640023333333337,MOSES training
285.343,2.746740000000001,48.3,0,3,5,2,2,21,0.29411764705882354,0.7936285097780336,CC(=O)c1ccc(C)n(CCOc2cccc(C)c2)c1=O,-4.061763999999998,MOSES training
334.37899999999996,3.3084000000000016,69.03999999999999,1,4,6,4,3,25,0.21052631578947367,0.7507461819713602,O=C(Nc1ccccc1OCC1CC1)c1cccc(-n2cccn2)n1,-4.405562000000005,MOSES training
333.45700000000016,2.5462800000000003,65.36,1,5,4,3,1,23,0.6470588235294118,0.9194813853574884,CC1COCC(C)N1CCC(=O)Nc1sc2c(c1C#N)CCC2,-4.0967615833333335,MOSES training
307.37500000000006,2.1505,68.46000000000001,0,6,4,3,2,21,0.5,0.8654632051342723,COCC(=O)N1CCCC(c2nnc(-c3cccs3)o2)C1,-3.5697320000000046,MOSES training
326.3960000000002,2.5684000000000005,60.45,1,4,5,3,2,24,0.3684210526315789,0.9172455875628278,COc1ccccc1C1(CNC(=O)c2cccnc2)CCOCC1,-4.203228383333332,MOSES training
327.3880000000001,2.34352,74.09,1,6,6,3,3,24,0.35294117647058826,0.7489523486100911,COc1cccc(CCNc2nc(C)nc3c2cnn3C)c1OC,-4.189696249999993,MOSES training
282.35100000000006,2.2297399999999996,60.56,1,4,4,3,3,21,0.26666666666666666,0.796876669042191,Cc1ccc(-n2cc(C)cn2)c(NCc2cnnn2C)c1,-3.755236999999997,MOSES training
342.8480000000001,1.7719,66.48,1,3,3,3,1,22,0.5333333333333333,0.9100144143342093,O=C1CC2(CCN(S(=O)(=O)Cc3ccc(Cl)cc3)CC2)CN1,-3.886710250000002,MOSES training
276.258,2.176,44.120000000000005,0,3,5,2,1,19,0.6666666666666666,0.7741733795440046,COCCCn1nc(C2CC2)cc(C(F)(F)F)c1=O,-3.2820740000000033,MOSES training
332.42900000000003,2.3753400000000005,62.470000000000006,0,6,3,5,2,23,0.5625,0.8633898358656829,Cc1noc(C)c1CN1C(=O)C2CCC1CN(c1nccs1)C2,-3.8747660000000024,MOSES training
279.72700000000003,2.6622000000000003,68.02000000000001,1,4,4,2,2,19,0.3076923076923077,0.9341272621722951,CC(C)C(=O)NCc1nc(-c2cccc(Cl)c2)no1,-3.6393008000000036,MOSES training
299.69499999999994,3.4898000000000025,12.47,0,2,6,1,1,19,0.5,0.7456568280733785,COCCN(Cc1cc(Cl)ccc1F)CC(F)(F)F,-4.225027600000007,MOSES training
339.351,2.3428000000000004,96.56,1,7,6,3,3,25,0.16666666666666666,0.6884780238448508,COc1ccc(OCC(=O)OCc2nc(N)c3ccccc3n2)cc1,-4.240515999999994,MOSES training
261.277,2.7392000000000003,39.19,0,4,3,2,2,18,0.07692307692307693,0.6296565059625763,C#CCOC(=O)c1csc(-c2ccc(F)cc2)n1,-3.690313999999994,MOSES training
342.3300000000001,3.294100000000001,84.72999999999999,2,4,4,3,3,25,0.11764705882352941,0.712637581194209,CCOC(=O)c1cnn2ccc(NC(=O)Nc3ccccc3F)cc12,-4.211510000000011,MOSES training
292.34200000000004,2.8523200000000015,51.02,0,3,3,3,3,22,0.11764705882352941,0.7455903839128443,Cc1c(C(=O)N(C)c2ccccc2)cnn1-c1ccncc1,-3.787794523809527,MOSES training
263.322,1.7333,71.09,2,4,4,2,2,18,0.08333333333333333,0.8809849495211957,CNS(=O)(=O)c1cccnc1Nc1ccccc1,-2.927913199999999,MOSES training
327.33399999999995,3.8184000000000022,48.99,1,2,2,4,3,24,0.2222222222222222,0.7777545713928324,O=C(c1ccc(F)cc1F)N1CCCC1c1nc2ccccc2[nH]1,-4.177070333333342,MOSES training
341.2050000000002,1.461,81.42,2,3,4,2,1,20,0.42857142857142855,0.8700143523648141,NC(=O)C1(CNC(=O)c2cccc(Br)c2)CCOCC1,-2.9034303333333353,MOSES training
257.7169999999999,1.6075,58.56,2,3,7,1,1,17,0.4166666666666667,0.7298985827931828,O=C(CCOc1ccccc1Cl)NCCCO,-2.6706749999999957,MOSES training
288.39099999999996,3.2578000000000022,53.33,0,3,6,1,1,21,0.5294117647058824,0.8070325901079746,Cc1ccc(C(C)C)c(OC(C)C(=O)N(C)CCC#N)c1,-3.9830407333333415,MOSES training
312.369,3.1874200000000013,81.42,2,4,6,2,2,23,0.2222222222222222,0.6337842880671432,COc1ccc(NC(=O)CCC(=O)c2ccc(C)c(N)c2)cc1,-4.352098000000006,MOSES training
307.353,2.5678800000000006,81.93,2,4,5,3,3,23,0.2222222222222222,0.758739238809023,COc1ccc(CC(C#N)(CO)c2nc3ccccc3[nH]2)cc1,-3.9399479999999953,MOSES training
289.339,0.4510399999999992,88.91,2,4,4,2,2,21,0.42857142857142855,0.7998648536685956,CC(=O)NCCNC(=O)c1cc(C)nc2c1c(C)nn2C,-2.571205999999997,MOSES training
296.37,2.964100000000001,49.410000000000004,1,2,3,4,1,22,0.4444444444444444,0.8718167457952237,O=C(Nc1ccc(N2CCCC2=O)cc1)C1CC2C=CC1C2,-4.074719257142862,MOSES training
345.42200000000025,2.6009200000000003,72.7,1,4,6,3,2,25,0.5555555555555556,0.8733412762341289,Cc1nnnn1C(Cc1cccc(F)c1)C(=O)NCC1(C)CCCC1,-4.508804249999993,MOSES training
282.72999999999996,3.300980000000002,44.1,0,2,2,3,2,20,0.125,0.8481357371211922,N#Cc1ccccc1CN1C(=O)Cc2ccc(Cl)cc21,-4.464285166666658,MOSES training
317.183,2.2336,59.59,2,3,7,1,1,18,0.4166666666666667,0.7583574180536061,COCCOCCNC(=O)Nc1ccccc1Br,-3.2931659999999976,MOSES training
327.42800000000017,3.803340000000003,58.370000000000005,1,3,6,3,2,24,0.47368421052631576,0.8776271682413386,Cc1nc(CNC(=O)N(Cc2ccccc2)CC2CCC2)oc1C,-4.4625029166666765,MOSES training
334.81100000000004,1.5466000000000002,75.08,2,4,4,3,2,23,0.4,0.8892039791021815,Cn1ncnc1CNC(=O)NC1CCN(c2cccc(Cl)c2)C1,-3.637489333333329,MOSES training
252.21999999999997,1.8615,54.980000000000004,1,3,3,2,2,18,0.16666666666666666,0.9066870614665878,COCc1cc(=O)[nH]c(-c2ccc(F)c(F)c2)n1,-2.770280999999993,MOSES training
281.743,1.0238999999999996,61.440000000000005,2,2,3,2,1,19,0.38461538461538464,0.8690731699911343,O=C1CN(C(=O)NCCc2cccc(Cl)c2)CCN1,-2.4386787380952346,MOSES training
301.34200000000004,2.692400000000001,51.91,0,4,3,4,2,22,0.47058823529411764,0.8744000304410955,COc1cccc2cc(C(=O)N3CCOCC3C3CC3)oc12,-3.7766151428571444,MOSES training
309.41700000000003,3.3767400000000025,47.67,1,3,6,3,3,23,0.3333333333333333,0.7591548450870643,CCn1nc(C)c(NCc2cnn(Cc3ccccc3)c2)c1C,-4.346432250000004,MOSES training
329.38100000000003,2.0089999999999995,87.21000000000001,1,5,5,3,3,23,0.1875,0.7754571223352421,CCOc1ccc(-c2csc3ncn(CC(N)=O)c(=O)c23)cc1,-3.9222319999999966,MOSES training
302.33000000000004,1.2505999999999995,59.08000000000001,0,4,1,4,1,22,0.5,0.7832247510325193,CN1C(=O)CCC2C1CCN2C(=O)c1ccc2c(c1)OCO2,-3.011959238095242,MOSES training
303.3910000000001,2.4026000000000005,71.01,1,6,3,3,2,21,0.42857142857142855,0.9424858999438032,CC(=O)N1CCC(c2csc(Nc3cnccn3)n2)CC1,-3.8168620000000026,MOSES training
309.369,2.41892,70.91,2,3,5,3,3,23,0.2222222222222222,0.7601318271344769,Cc1cccc(Cn2c(CCc3ccccc3O)n[nH]c2=O)c1,-3.847514999999992,MOSES training
302.38399999999996,3.2775000000000016,67.77000000000001,1,6,3,4,3,20,0.23076923076923078,0.8059272586452657,O=C(Nc1ccc2nc(C3CC3)sc2c1)c1cnns1,-4.219086000000012,MOSES training
307.39399999999995,3.152420000000002,54.02,2,3,5,2,2,21,0.3333333333333333,0.8913099850781413,CCc1nc(CNC(=O)NCc2ccc(F)c(C)c2)cs1,-4.330445250000005,MOSES training
345.446,3.8501600000000025,54.88,1,3,5,3,3,26,0.22727272727272727,0.7640373277420879,Cc1cc(C)cc(C(NC(=O)Cc2ccc(C)nc2)c2cccnc2)c1,-4.679304000000007,MOSES training
342.42,2.4057000000000004,75.27,2,3,4,4,2,24,0.2777777777777778,0.8958245189481194,O=C1CCc2cc(S(=O)(=O)NC3CC3c3ccccc3)ccc2N1,-4.174658249999994,MOSES training
309.34700000000004,1.45184,101.30000000000001,2,5,4,2,2,21,0.23076923076923078,0.88985003373532,CNC(=O)c1cccc(NS(=O)(=O)c2c(C)noc2C)c1,-3.2671909999999955,MOSES training
292.33500000000004,0.8110000000000004,67.87,1,4,5,2,1,21,0.4666666666666667,0.8155969814610129,CC(=O)NCCCN(C)C(=O)C1COc2ccccc2O1,-2.579994999999995,MOSES training
253.302,1.0372199999999996,84.07999999999998,2,4,6,1,1,18,0.5833333333333334,0.7417483215362913,CCOC(=O)CC(C)CNC(=O)c1cc(C)n[nH]1,-2.063440999999998,MOSES training
333.236,2.0372,70.67,2,5,5,2,2,17,0.2222222222222222,0.8217419461152532,O=C(CSc1ncn[nH]1)NCc1cc(Br)cs1,-3.481989999999997,MOSES training
348.42400000000004,2.5162000000000004,98.48999999999998,2,4,7,2,2,24,0.23529411764705882,0.8029752340613431,CCCOc1cccc(C(=O)Nc2ccc(CS(N)(=O)=O)cc2)c1,-4.242274999999994,MOSES training
334.39700000000005,2.1573,98.49,2,4,5,2,2,23,0.1875,0.8750534232445645,CCc1ccc(NC(=O)c2cc(S(N)(=O)=O)ccc2OC)cc1,-4.005386,MOSES training
324.69,1.0087999999999997,67.23,1,4,3,2,1,21,0.5454545454545454,0.9008397120086604,Cn1ncc(NC2CC(=O)N(CC(F)(F)F)C2)c(Cl)c1=O,-2.723856571428569,MOSES training
332.407,3.6263400000000017,59.81,1,3,4,4,3,25,0.25,0.7935386848905457,Cc1nn(-c2ccccc2)c(C)c1NC(=O)C1CC1c1cccnc1,-4.26816133333334,MOSES training
342.37800000000004,2.3425000000000002,90.88,2,6,4,4,3,25,0.35294117647058826,0.7561853792433083,Cn1nc2nc(NCC3CCCO3)nc(-c3cccc(F)c3)c2c1N,-3.98466424999999,MOSES training
329.44800000000015,3.8073000000000023,84.97,3,3,2,2,2,24,0.4444444444444444,0.7830034776148105,CC(C)(C)NC(=O)Nc1c(-c2ccccc2)nn(C(C)(C)C)c1N,-4.442014000000006,MOSES training
