canonical_smiles,n_source_records,label_min,label_max,label_range,action
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1,-3.59,-3.59,0.0,keep_unique
Cc1ccc2cc(C)ccc2c1,1,-4.89,-4.89,0.0,keep_unique
CCSC(=O)N(CC(C)C)CC(C)C,1,-3.68,-3.68,0.0,keep_unique
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1,-2.22,-2.22,0.0,keep_unique
Nc1cccc([N+](=O)[O-])c1,1,-2.19,-2.19,0.0,keep_unique
CCCCCl,1,-2.03,-2.03,0.0,keep_unique
O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,1,-4.19,-4.19,0.0,keep_unique
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,1,-4.445,-4.445,0.0,keep_unique
Nc1cc2c3ccccc3ccc2c2ccccc12,1,-6.2,-6.2,0.0,keep_unique
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,1,-3.955,-3.955,0.0,keep_unique
CCN1c2ccccc2N(C)C(=S)c2cccnc21,1,-4.706,-4.706,0.0,keep_unique
CC1CO1,1,-0.59,-0.59,0.0,keep_unique
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,1,-3.796,-3.796,0.0,keep_unique
CCNC(=S)NCC,1,-1.46,-1.46,0.0,keep_unique
Oc1cc(Cl)cc(Cl)c1Cl,1,-2.67,-2.67,0.0,keep_unique
CCCCC(=O)OC,1,-1.34,-1.34,0.0,keep_unique
Nc1ccccc1,1,-0.41,-0.41,0.0,keep_unique
Cc1cccc2c(C)cccc12,1,-4.678999999999999,-4.678999999999999,0.0,keep_unique
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1,-2.63,-2.63,0.0,keep_unique
C1=Cc2cccc3cccc1c23,1,-3.96,-3.96,0.0,keep_unique
CCCCCOC(=O)CC,1,-1.28,-1.28,0.0,keep_unique
CCNc1nc(NC(C)C)nc(OC)n1,1,-2.084,-2.084,0.0,keep_unique
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1,-8.699,-8.699,0.0,keep_unique
CCBr,1,-1.09,-1.09,0.0,keep_unique
CCC#CCC,1,-1.99,-1.99,0.0,keep_unique
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1,-5.292999999999999,-5.292999999999999,0.0,keep_unique
C=C(C)CC,1,-2.73,-2.73,0.0,keep_unique
Oc1cccc2cccnc12,1,-2.42,-2.42,0.0,keep_unique
c1ccc2c(c1)CCCC2,1,-4.37,-4.37,0.0,keep_unique
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,1,-2.9,-2.9,0.0,keep_unique
Brc1cc(Br)cc(Br)c1,1,-5.6,-5.6,0.0,keep_unique
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,1,-5.72,-5.72,0.0,keep_unique
Cc1cc(=O)[nH]c(=S)[nH]1,1,-2.436,-2.436,0.0,keep_unique
C=CCc1ccc(O)c(OC)c1,1,-1.56,-1.56,0.0,keep_unique
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1,-1.7080000000000002,-1.7080000000000002,0.0,keep_unique
c1cc2ccc3cccc4ccc(c1)c2c34,1,-6.176,-6.176,0.0,keep_unique
CCOC(C)OCC,1,-0.43,-0.43,0.0,keep_unique
CC1(C)CON(Cc2ccccc2Cl)C1=O,1,-2.338,-2.338,0.0,keep_unique
CCCCOCCO,1,-0.42,-0.42,0.0,keep_unique
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,-5.82,-5.82,0.0,keep_unique
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,1,-4.047,-4.047,0.0,keep_unique
c1ccc2ncccc2c1,1,-1.3,-1.3,0.0,keep_unique
COC(=O)c1cc(O)c(O)c(O)c1,1,-1.24,-1.24,0.0,keep_unique
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,-1.8,-1.8,0.0,keep_unique
O=c1[nH]c2cc(Cl)ccc2o1,1,-2.8310000000000004,-2.8310000000000004,0.0,keep_unique
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,1,-7.92,-7.92,0.0,keep_unique
O=C1NC(=O)C(=O)C(=O)N1,1,-1.25,-1.25,0.0,keep_unique
ClCCCCl,1,-1.62,-1.62,0.0,keep_unique
Fc1cccc(Br)c1,1,-2.67,-2.67,0.0,keep_unique
Clc1ccc(Br)cc1,1,-3.63,-3.63,0.0,keep_unique
CC(C)C(C)C,1,-3.65,-3.65,0.0,keep_unique
C=CCC,1,-1.94,-1.94,0.0,keep_unique
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,1,-7.68,-7.68,0.0,keep_unique
Nc1cc[nH]c(=O)n1,1,-1.155,-1.155,0.0,keep_unique
FC(F)(Cl)C(F)(Cl)Cl,1,-3.04,-3.04,0.0,keep_unique
CCC#N,1,0.28,0.28,0.0,keep_unique
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1,-6.51,-6.51,0.0,keep_unique
COc1ccccc1[N+](=O)[O-],1,-1.96,-1.96,0.0,keep_unique
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,1,-4.12,-4.12,0.0,keep_unique
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1,-4.8,-4.8,0.0,keep_unique
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,1,-9.018,-9.018,0.0,keep_unique
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1,-3.38,-3.38,0.0,keep_unique
COC1=C(OC)C2C(=O)OCC2C=C1,1,-1.899,-1.899,0.0,keep_unique
OCC(O)CO,1,1.12,1.12,0.0,keep_unique
COc1ccccc1O,2,-1.96,-1.96,0.0,aggregate_duplicates
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1,-5.67,-5.67,0.0,keep_unique
Cc1c2ccccc2cc2ccccc12,1,-5.89,-5.89,0.0,keep_unique
Cc1cc(=O)n(-c2ccccc2)n1C,1,0.715,0.715,0.0,keep_unique
CCCCOC,1,-0.99,-0.99,0.0,keep_unique
Cc1cnc2cncnc2n1,1,-0.8540000000000001,-0.8540000000000001,0.0,keep_unique
CCNc1nc(Cl)nc(NCC)n1,1,-4.55,-4.55,0.0,keep_unique
CC(=O)N(C)C,1,1.11,1.11,0.0,keep_unique
CSc1nc(N(C)C)nc(N(C)C)n1,1,-2.676,-2.676,0.0,keep_unique
C=C,1,-0.4,-0.4,0.0,keep_unique
CC(C)(C)CCO,1,-0.5,-0.5,0.0,keep_unique
C=CCC1(CC)C(=O)NC(=O)NC1=O,1,-1.614,-1.614,0.0,keep_unique
Oc1ccc(Cl)c(Cl)c1Cl,1,-2.67,-2.67,0.0,keep_unique
COc1ccccc1,1,-1.85,-1.85,0.0,keep_unique
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,1,-4.53,-4.53,0.0,keep_unique
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,1,-3.85,-3.85,0.0,keep_unique
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,1,-4.16,-4.16,0.0,keep_unique
CCc1ccc(C)cc1,1,-3.11,-3.11,0.0,keep_unique
CC(C)SC(C)C,1,-2.24,-2.24,0.0,keep_unique
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1,-2.29,-2.29,0.0,keep_unique
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1,-5.54,-5.54,0.0,keep_unique
CCC1(C(C)C)C(=O)NC(=O)NC1=O,2,-2.21,-2.148,0.06199999999999983,aggregate_duplicates
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,1,-4.21,-4.21,0.0,keep_unique
Cc1ncc([N+](=O)[O-])n1CCO,2,-1.26,-1.22,0.040000000000000036,aggregate_duplicates
Nc1ccc(Cl)cc1,1,-1.66,-1.66,0.0,keep_unique
CCCC(C)(C)CO,1,-1.52,-1.52,0.0,keep_unique
c1ccoc1,1,-0.82,-0.82,0.0,keep_unique
COCCCNc1nc(NC(C)C)nc(SC)n1,1,-2.928,-2.928,0.0,keep_unique
CN(C)C(=O)NC1CC2CC1C1CCCC21,1,-3.1710000000000003,-3.1710000000000003,0.0,keep_unique
CC(C)(C)c1ccccc1,1,-3.66,-3.66,0.0,keep_unique
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,-3.27,-3.27,0.0,keep_unique
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1,-4.37,-4.37,0.0,keep_unique
CCCOC,1,-0.39,-0.39,0.0,keep_unique
CC(=O)OC(C)C,1,-0.55,-0.55,0.0,keep_unique
Brc1ccccc1,1,-2.55,-2.55,0.0,keep_unique
CCOC(=O)c1ccc(O)cc1,1,-2.35,-2.35,0.0,keep_unique
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,1,-5.071000000000001,-5.071000000000001,0.0,keep_unique
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1,-5.37,-5.37,0.0,keep_unique
c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,1,-9.332,-9.332,0.0,keep_unique
O=c1[nH]cnc2[nH]ncc12,1,-2.266,-2.266,0.0,keep_unique
C=CCl,1,-1.75,-1.75,0.0,keep_unique
CN(C)C(=O)C(c1ccccc1)c1ccccc1,1,-2.98,-2.98,0.0,keep_unique
BrC(Br)(Br)Br,1,-3.14,-3.14,0.0,keep_unique
CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21,1,-4.871,-4.871,0.0,keep_unique
O=C1NC(=O)c2ccccc21,1,-2.61,-2.61,0.0,keep_unique
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,1,-4.38,-4.38,0.0,keep_unique
COC(=O)c1ccccc1,1,-1.85,-1.85,0.0,keep_unique
Cn1ccc(=O)[nH]c1=O,1,-0.807,-0.807,0.0,keep_unique
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1,-3.73,-3.73,0.0,keep_unique
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,1,-6.47,-6.47,0.0,keep_unique
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,1,-3.29,-3.29,0.0,keep_unique
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1,-3.8,-3.8,0.0,keep_unique
C1=CCCC1,1,-2.1,-2.1,0.0,keep_unique
O=C1NC(=O)C(O)(C2(O)C(=O)NC(=O)NC2=O)C(=O)N1,1,-1.99,-1.99,0.0,keep_unique
CCCCCCCCC,1,-5.88,-5.88,0.0,keep_unique
Oc1ccccc1Cl,1,-1.06,-1.06,0.0,keep_unique
Cc1cc2ccccc2c2ccc3ccccc3c12,1,-6.59,-6.59,0.0,keep_unique
CCOc1ccccc1,1,-2.33,-2.33,0.0,keep_unique
CCOC(=O)C=Cc1ccccc1,1,-3.0,-3.0,0.0,keep_unique
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,1,-2.484,-2.484,0.0,keep_unique
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1,-3.499,-3.499,0.0,keep_unique
Cc1ccc(S(N)(=O)=O)cc1,1,-1.74,-1.74,0.0,keep_unique
C#CC(C)OC(=O)Nc1cccc(Cl)c1,1,-2.617,-2.617,0.0,keep_unique
CCCCCC(C)C,1,-5.08,-5.08,0.0,keep_unique
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,1,-8.176,-8.176,0.0,keep_unique
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,1,-3.5380000000000003,-3.5380000000000003,0.0,keep_unique
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1,-3.754,-3.754,0.0,keep_unique
CCC(O)C(C)C,1,-0.7,-0.7,0.0,keep_unique
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,1,-2.3,-2.3,0.0,keep_unique
CC1(C)C2CCC1(C)C(O)C2,1,-2.32,-2.32,0.0,keep_unique
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,1,-4.02,-4.02,0.0,keep_unique
CCCCCCC,1,-4.53,-4.53,0.0,keep_unique
Oc1cccc2ccccc12,1,-2.22,-2.22,0.0,keep_unique
CC1CCCCC1C,1,-4.3,-4.3,0.0,keep_unique
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,1,-3.638,-3.638,0.0,keep_unique
c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,1,-7.85,-7.85,0.0,keep_unique
CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,1,-5.27,-5.27,0.0,keep_unique
CCCCCC(C)=O,1,-1.45,-1.45,0.0,keep_unique
COP(=O)(NC(C)=O)SC,1,0.54,0.54,0.0,keep_unique
CCCCSP(=O)(SCCCC)SCCCC,1,-5.14,-5.14,0.0,keep_unique
O=C1NC(=O)C2C=CC=CC12,1,-2.932,-2.932,0.0,keep_unique
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,1,-2.68,-2.68,0.0,keep_unique
CC=C(C)C,1,-2.56,-2.56,0.0,keep_unique
Cc1ccc(C)c(C)c1,1,-3.31,-3.31,0.0,keep_unique
Oc1cc(Cl)c(Cl)cc1Cl,1,-2.21,-2.21,0.0,keep_unique
c1ccc2c(c1)cnc1ccccc12,1,-2.78,-2.78,0.0,keep_unique
CCCC(C)(O)CC,1,-0.98,-0.98,0.0,keep_unique
CCCCCCCC,1,-5.24,-5.24,0.0,keep_unique
c1ccc2cc3ccccc3cc2c1,1,-6.35,-6.35,0.0,keep_unique
NNc1ccccc1,1,0.07,0.07,0.0,keep_unique
CCC=O,1,0.58,0.58,0.0,keep_unique
C1CCCCCCC1,1,-4.15,-4.15,0.0,keep_unique
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1,-2.077,-2.077,0.0,keep_unique
ClC(Cl)Cl,1,-1.17,-1.17,0.0,keep_unique
O=c1ccnc(S)[nH]1,1,-2.273,-2.273,0.0,keep_unique
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,1,-5.915,-5.915,0.0,keep_unique
CC1=CCCCC1,1,-3.27,-3.27,0.0,keep_unique
CCCCC(C=O)CC,1,-2.13,-2.13,0.0,keep_unique
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,1,-3.0210000000000004,-3.0210000000000004,0.0,keep_unique
c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,1,-8.0,-8.0,0.0,keep_unique
CCC(C=O)CC,1,-1.52,-1.52,0.0,keep_unique
CCCOCCC,1,-1.62,-1.62,0.0,keep_unique
CCCCCCCCCCCCCCO,1,-5.84,-5.84,0.0,keep_unique
Oc1c(Cl)ccc(Cl)c1Cl,1,-2.64,-2.64,0.0,keep_unique
NC(N)=O,1,0.96,0.96,0.0,keep_unique
C#CCCC,1,-1.64,-1.64,0.0,keep_unique
Brc1cccc(Br)c1,1,-3.54,-3.54,0.0,keep_unique
CCCCCCCCCCCCCCCCCCO,1,-8.4,-8.4,0.0,keep_unique
CC(=O)Nc1ccccc1,1,-1.33,-1.33,0.0,keep_unique
O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O,1,-2.7,-2.7,0.0,keep_unique
NNC(=O)c1ccncc1,1,0.009,0.009,0.0,keep_unique
OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,1,-5.46,-5.46,0.0,keep_unique
CC(C)CCOC=O,1,-1.52,-1.52,0.0,keep_unique
CC(=O)c1ccccc1,1,-1.28,-1.28,0.0,keep_unique
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,1,-5.4,-5.4,0.0,keep_unique
CCOP(=O)(OCC)OCC,1,0.43,0.43,0.0,keep_unique
CC12CCC(C1)C(C)(C)C2=O,1,-1.85,-1.85,0.0,keep_unique
COc1cnc2cncnc2n1,1,-0.91,-0.91,0.0,keep_unique
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,1,-5.64,-5.64,0.0,keep_unique
CC(C)[N+](=O)[O-],1,-0.62,-0.62,0.0,keep_unique
c1ccc2c(c1)[nH]c1ccccc12,1,-5.27,-5.27,0.0,keep_unique
OCC(O)C(O)CO,1,0.7,0.7,0.0,keep_unique
CCCOC(=O)c1ccc(N)cc1,1,-2.452,-2.452,0.0,keep_unique
CNC(=O)C=C(C)OP(=O)(OC)OC,1,0.6509999999999999,0.6509999999999999,0.0,keep_unique
O=C1CCC(=O)N1,1,0.3,0.3,0.0,keep_unique
CCC(C)C(C)C,1,-4.28,-4.28,0.0,keep_unique
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,1,-4.16,-4.16,0.0,keep_unique
CCN1c2ncccc2C(=S)N(C)c2cccnc21,1,-4.634,-4.634,0.0,keep_unique
CCN1C(=O)c2ccccc2Oc2ccccc21,1,-3.68,-3.68,0.0,keep_unique
C1CCOCC1,1,-0.03,-0.03,0.0,keep_unique
C#CCCCCC,1,-3.01,-3.01,0.0,keep_unique
COc1ccc2ccc(=O)oc2c1CC=C(C)C,1,-4.314,-4.314,0.0,keep_unique
Cc1ccc2c(ccc3c4c5c(cccc5cc32)CC4)c1,1,-7.92,-7.92,0.0,keep_unique
CCOC(=O)c1ccccc1,1,-2.32,-2.32,0.0,keep_unique
CC(C)CCl,1,-2.0,-2.0,0.0,keep_unique
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,1,-4.3,-4.3,0.0,keep_unique
CCCCCCCCCCCC(=O)OC,1,-4.69,-4.69,0.0,keep_unique
CCCSCCC,1,-2.58,-2.58,0.0,keep_unique
c1ccc2cc3cc4ccccc4cc3cc2c1,1,-8.6,-8.6,0.0,keep_unique
CCCCCBr,1,-3.08,-3.08,0.0,keep_unique
C/C=C/CCCC,1,-3.82,-3.82,0.0,keep_unique
CCCCCC1CCCC1,1,-6.08,-6.08,0.0,keep_unique
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,1,-7.42,-7.42,0.0,keep_unique
CC(Cl)(Cl)Cl,1,-2.0,-2.0,0.0,keep_unique
CON(C)C(=O)Nc1ccc(Cl)cc1,1,-2.57,-2.57,0.0,keep_unique
O=C1NC(=O)C2(CCCCC2)C(=O)N1,1,-3.06,-3.06,0.0,keep_unique
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,1,-0.85,-0.85,0.0,keep_unique
Cc1ccc(Br)cc1,1,-3.19,-3.19,0.0,keep_unique
CCOCC,1,-0.09,-0.09,0.0,keep_unique
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1,-4.376,-4.376,0.0,keep_unique
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1,-5.53,-5.53,0.0,keep_unique
Cc1cc(C)c(O)c(C)c1,1,-2.05,-2.05,0.0,keep_unique
c1ccccc1,1,-1.64,-1.64,0.0,keep_unique
Clc1ccc(I)cc1,1,-4.03,-4.03,0.0,keep_unique
COc1ccc(NC(=O)N(C)C)cc1Cl,1,-2.564,-2.564,0.0,keep_unique
CC(C)N(C(=O)CCl)c1ccccc1,1,-2.48,-2.48,0.0,keep_unique
C=Cc1ccccc1,1,-2.82,-2.82,0.0,keep_unique
COCOC,1,0.48,0.48,0.0,keep_unique
Cc1ccccc1C,1,-2.8,-2.8,0.0,keep_unique
CCC(C)O,1,0.47,0.47,0.0,keep_unique
Oc1ccc(O)cc1,1,-0.17,-0.17,0.0,keep_unique
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,1,-4.955,-4.955,0.0,keep_unique
c1ccc2c(c1)Cc1cc3ccccc3cc1-2,1,-8.04,-8.04,0.0,keep_unique
O=C1CNC(=O)N1,1,-0.4,-0.4,0.0,keep_unique
CCCCCCc1ccc(O)cc1O,1,-2.59,-2.59,0.0,keep_unique
C=CCSS(=O)CC=C,1,-0.83,-0.83,0.0,keep_unique
CCOP(=S)(OCC)Oc1ccc2oc(=O)c(Cl)c(C)c2c1,1,-5.382000000000001,-5.382000000000001,0.0,keep_unique
Cc1c(C)c2c3ccccc3ccc2c2ccccc12,1,-7.01,-7.01,0.0,keep_unique
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,-4.71,-4.71,0.0,keep_unique
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,1,-3.93,-3.93,0.0,keep_unique
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,1,-3.1,-3.1,0.0,keep_unique
Clc1cccc(Cl)c1,1,-3.04,-3.04,0.0,keep_unique
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,1,-7.15,-7.15,0.0,keep_unique
CC(C)COC=O,1,-1.01,-1.01,0.0,keep_unique
CSc1ccccc1,1,-2.39,-2.39,0.0,keep_unique
CCN1c2ncccc2C(=O)Nc2c(C(F)(F)F)cc(C)nc21,1,-4.207,-4.207,0.0,keep_unique
CCCCCC,1,-3.84,-3.84,0.0,keep_unique
COC(=O)c1cccnc1,1,-0.46,-0.46,0.0,keep_unique
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1,-3.59,-3.59,0.0,keep_unique
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,1,-7.82,-7.82,0.0,keep_unique
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1,-4.925,-4.925,0.0,keep_unique
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,1,-3.15,-3.15,0.0,keep_unique
c1ccc2c(c1)c1ccccc1c1ccccc21,1,-6.726,-6.726,0.0,keep_unique
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,1,-4.95,-4.95,0.0,keep_unique
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,1,-6.96,-6.96,0.0,keep_unique
CCc1ccccn1,1,0.51,0.51,0.0,keep_unique
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,1,-2.28,-2.28,0.0,keep_unique
c1ccc(-c2ccccc2)cc1,1,-4.345,-4.345,0.0,keep_unique
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,1,-8.71,-8.71,0.0,keep_unique
CN(C)c1nc(N(C)C)nc(N(C)C)n1,1,-3.364,-3.364,0.0,keep_unique
CC(C)CC(C)(C)O,1,-0.92,-0.92,0.0,keep_unique
O=C1NC(=O)C2(CCCCCC2)C(=O)N1,1,-3.168,-3.168,0.0,keep_unique
OCC1OC(O)(CO)C(O)C1O,1,0.64,0.64,0.0,keep_unique
Cc1cc(C)cc(O)c1,1,-1.4,-1.4,0.0,keep_unique
O=C(Nc1cccc(Cl)c1)OCC#CCCl,1,-4.37,-4.37,0.0,keep_unique
CC(=O)Nc1ccc(Cl)cc1,1,-2.843,-2.843,0.0,keep_unique
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,1,-8.94,-8.94,0.0,keep_unique
CCC(C)(C)C,1,-3.55,-3.55,0.0,keep_unique
CNc1ccccc1,1,-1.28,-1.28,0.0,keep_unique
C=CCC=C,1,-2.09,-2.09,0.0,keep_unique
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1,-4.88,-4.88,0.0,keep_unique
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1,-1.456,-1.456,0.0,keep_unique
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1,-3.604,-3.604,0.0,keep_unique
Oc1cccc(Cl)c1,1,-0.7,-0.7,0.0,keep_unique
Clc1cccc(Br)c1,1,-3.21,-3.21,0.0,keep_unique
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,1,-3.05,-3.05,0.0,keep_unique
CCC1(C)C(=O)NC(=O)NC1=O,1,-1.228,-1.228,0.0,keep_unique
OCCOc1ccccc1,1,-0.7,-0.7,0.0,keep_unique
c1ccc(Cc2ccccc2)cc1,1,-4.08,-4.08,0.0,keep_unique
CCCCCC(O)CC,1,-1.98,-1.98,0.0,keep_unique
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1,-6.78,-6.78,0.0,keep_unique
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,1,-4.43,-4.43,0.0,keep_unique
CCCC(C)CO,1,-1.11,-1.11,0.0,keep_unique
CCCCC(C)(C)O,1,-1.08,-1.08,0.0,keep_unique
CCc1ccccc1,1,-2.77,-2.77,0.0,keep_unique
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,1,-2.253,-2.253,0.0,keep_unique
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,1,-6.317,-6.317,0.0,keep_unique
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,1,-2.647,-2.647,0.0,keep_unique
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,1,-6.025,-6.025,0.0,keep_unique
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,1,-5.19,-5.19,0.0,keep_unique
CCOC(=O)CC,1,-0.66,-0.66,0.0,keep_unique
CSc1nc(NC(C)C)nc(NC(C)C)n1,1,-4.1,-4.1,0.0,keep_unique
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,1,-3.9,-3.9,0.0,keep_unique
Cc1cc2ccccc2cc1C,1,-4.72,-4.72,0.0,keep_unique
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,1,-6.25,-6.25,0.0,keep_unique
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,1,-7.39,-7.39,0.0,keep_unique
N#CN=C(N)N,1,-0.31,-0.31,0.0,keep_unique
O=[N+]([O-])C(Cl)(Cl)Cl,1,-2.0,-2.0,0.0,keep_unique
Clc1cccc(Cl)c1-c1ccccc1,1,-5.21,-5.21,0.0,keep_unique
COc1ccc(C=O)cc1,1,-1.49,-1.49,0.0,keep_unique
CC(=O)Nc1ccc([N+](=O)[O-])cc1,1,-2.692,-2.692,0.0,keep_unique
CCCCCCC(=O)OCC,1,-2.74,-2.74,0.0,keep_unique
CC(=O)Nc1ccc(O)cc1,1,-1.03,-1.03,0.0,keep_unique
c1ccc2[nH]ncc2c1,1,-2.16,-2.16,0.0,keep_unique
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1,-4.31,-4.31,0.0,keep_unique
Nc1nc2[nH]cnc2c(=O)[nH]1,1,-3.583,-3.583,0.0,keep_unique
