fingerprint_bit,active_molecule_count,active_fraction
fp_1645,36,0.03225806451612903
fp_1646,6,0.005376344086021506
fp_1647,14,0.012544802867383513
fp_1648,5,0.004480286738351254
fp_1649,11,0.00985663082437276
fp_1650,0,0.0
fp_1651,2,0.0017921146953405018
fp_1652,4,0.0035842293906810036
fp_1653,22,0.01971326164874552
fp_1654,0,0.0
fp_1655,4,0.0035842293906810036
fp_1656,1,0.0008960573476702509
fp_1657,12,0.010752688172043012
fp_1658,1,0.0008960573476702509
fp_1659,2,0.0017921146953405018
fp_1660,7,0.0062724014336917565
fp_1661,2,0.0017921146953405018
fp_1662,0,0.0
fp_1663,3,0.002688172043010753
fp_1664,17,0.015232974910394265
fp_1665,13,0.011648745519713262
fp_1666,3,0.002688172043010753
fp_1667,3,0.002688172043010753
fp_1668,1,0.0008960573476702509
fp_1669,4,0.0035842293906810036
fp_1670,8,0.007168458781362007
fp_1671,6,0.005376344086021506
fp_1672,2,0.0017921146953405018
fp_1673,10,0.008960573476702509
fp_1674,0,0.0
fp_1675,0,0.0
fp_1676,1,0.0008960573476702509
fp_1677,0,0.0
fp_1678,1,0.0008960573476702509
fp_1679,6,0.005376344086021506
fp_1680,1,0.0008960573476702509
fp_1681,2,0.0017921146953405018
fp_1682,2,0.0017921146953405018
fp_1683,252,0.22580645161290322
fp_1684,2,0.0017921146953405018
fp_1685,3,0.002688172043010753
fp_1686,4,0.0035842293906810036
fp_1687,13,0.011648745519713262
fp_1688,0,0.0
fp_1689,2,0.0017921146953405018
fp_1690,2,0.0017921146953405018
fp_1691,7,0.0062724014336917565
fp_1692,6,0.005376344086021506
fp_1693,4,0.0035842293906810036
fp_1694,1,0.0008960573476702509
fp_1695,8,0.007168458781362007
fp_1696,7,0.0062724014336917565
fp_1697,11,0.00985663082437276
fp_1698,2,0.0017921146953405018
fp_1699,5,0.004480286738351254
fp_1700,12,0.010752688172043012
fp_1701,8,0.007168458781362007
fp_1702,1,0.0008960573476702509
fp_1703,11,0.00985663082437276
fp_1704,2,0.0017921146953405018
fp_1705,0,0.0
fp_1706,3,0.002688172043010753
fp_1707,3,0.002688172043010753
fp_1708,17,0.015232974910394265
fp_1709,3,0.002688172043010753
fp_1710,3,0.002688172043010753
fp_1711,8,0.007168458781362007
fp_1712,3,0.002688172043010753
fp_1713,2,0.0017921146953405018
fp_1714,4,0.0035842293906810036
fp_1715,5,0.004480286738351254
fp_1716,29,0.025985663082437275
fp_1717,6,0.005376344086021506
fp_1718,4,0.0035842293906810036
fp_1719,3,0.002688172043010753
fp_1720,2,0.0017921146953405018
fp_1721,4,0.0035842293906810036
fp_1722,156,0.13978494623655913
fp_1723,10,0.008960573476702509
fp_1724,9,0.008064516129032258
fp_1725,2,0.0017921146953405018
fp_1726,17,0.015232974910394265
fp_1727,2,0.0017921146953405018
fp_1728,3,0.002688172043010753
fp_1729,51,0.0456989247311828
fp_1730,9,0.008064516129032258
fp_1731,8,0.007168458781362007
fp_1732,0,0.0
fp_1733,14,0.012544802867383513
fp_1734,10,0.008960573476702509
fp_1735,2,0.0017921146953405018
fp_1736,1,0.0008960573476702509
fp_1737,1,0.0008960573476702509
fp_1738,62,0.05555555555555555
fp_1739,9,0.008064516129032258
fp_1740,9,0.008064516129032258
fp_1741,5,0.004480286738351254
fp_1742,4,0.0035842293906810036
fp_1743,1,0.0008960573476702509
fp_1744,5,0.004480286738351254
fp_1745,21,0.01881720430107527
fp_1746,1,0.0008960573476702509
fp_1747,27,0.024193548387096774
fp_1748,2,0.0017921146953405018
fp_1749,5,0.004480286738351254
fp_1750,524,0.46953405017921146
fp_1751,5,0.004480286738351254
fp_1752,4,0.0035842293906810036
fp_1753,1,0.0008960573476702509
fp_1754,24,0.021505376344086023
fp_1755,3,0.002688172043010753
fp_1756,4,0.0035842293906810036
fp_1757,1,0.0008960573476702509
fp_1758,28,0.025089605734767026
fp_1759,0,0.0
fp_1760,5,0.004480286738351254
fp_1761,5,0.004480286738351254
fp_1762,9,0.008064516129032258
fp_1763,4,0.0035842293906810036
fp_1764,19,0.017025089605734768
fp_1765,3,0.002688172043010753
fp_1766,5,0.004480286738351254
fp_1767,1,0.0008960573476702509
fp_1768,4,0.0035842293906810036
fp_1769,1,0.0008960573476702509
fp_1770,2,0.0017921146953405018
fp_1771,2,0.0017921146953405018
fp_1772,0,0.0
fp_1773,11,0.00985663082437276
fp_1774,9,0.008064516129032258
fp_1775,4,0.0035842293906810036
fp_1776,1,0.0008960573476702509
fp_1777,0,0.0
fp_1778,19,0.017025089605734768
fp_1779,3,0.002688172043010753
fp_1780,0,0.0
fp_1781,10,0.008960573476702509
fp_1782,1,0.0008960573476702509
fp_1783,8,0.007168458781362007
fp_1784,3,0.002688172043010753
fp_1785,4,0.0035842293906810036
fp_1786,4,0.0035842293906810036
fp_1787,2,0.0017921146953405018
fp_1788,0,0.0
fp_1789,0,0.0
fp_1790,4,0.0035842293906810036
fp_1791,10,0.008960573476702509
fp_1792,2,0.0017921146953405018
fp_1793,2,0.0017921146953405018
fp_1794,5,0.004480286738351254
fp_1795,0,0.0
fp_1796,2,0.0017921146953405018
fp_1797,5,0.004480286738351254
fp_1798,0,0.0
fp_1799,12,0.010752688172043012
fp_1800,5,0.004480286738351254
fp_1801,3,0.002688172043010753
fp_1802,3,0.002688172043010753
fp_1803,10,0.008960573476702509
fp_1804,19,0.017025089605734768
fp_1805,3,0.002688172043010753
fp_1806,1,0.0008960573476702509
fp_1807,5,0.004480286738351254
fp_1808,12,0.010752688172043012
fp_1809,27,0.024193548387096774
fp_1810,14,0.012544802867383513
fp_1811,5,0.004480286738351254
fp_1812,0,0.0
fp_1813,0,0.0
fp_1814,20,0.017921146953405017
fp_1815,4,0.0035842293906810036
fp_1816,54,0.04838709677419355
fp_1817,2,0.0017921146953405018
fp_1818,13,0.011648745519713262
fp_1819,3,0.002688172043010753
fp_1820,2,0.0017921146953405018
fp_1821,0,0.0
fp_1822,4,0.0035842293906810036
fp_1823,38,0.034050179211469536
fp_1824,12,0.010752688172043012
fp_1825,18,0.016129032258064516
fp_1826,2,0.0017921146953405018
fp_1827,3,0.002688172043010753
fp_1828,11,0.00985663082437276
fp_1829,3,0.002688172043010753
fp_1830,0,0.0
fp_1831,17,0.015232974910394265
fp_1832,6,0.005376344086021506
fp_1833,1,0.0008960573476702509
fp_1834,0,0.0
fp_1835,1,0.0008960573476702509
fp_1836,1,0.0008960573476702509
fp_1837,1,0.0008960573476702509
fp_1838,2,0.0017921146953405018
fp_1839,1,0.0008960573476702509
fp_1840,11,0.00985663082437276
fp_1841,2,0.0017921146953405018
fp_1842,3,0.002688172043010753
fp_1843,2,0.0017921146953405018
fp_1844,12,0.010752688172043012
fp_1845,2,0.0017921146953405018
fp_1846,7,0.0062724014336917565
fp_1847,23,0.02060931899641577
fp_1848,11,0.00985663082437276
fp_1849,2,0.0017921146953405018
fp_1850,2,0.0017921146953405018
fp_1851,1,0.0008960573476702509
fp_1852,7,0.0062724014336917565
fp_1853,19,0.017025089605734768
fp_1854,3,0.002688172043010753
fp_1855,125,0.11200716845878136
fp_1856,3,0.002688172043010753
fp_1857,0,0.0
fp_1858,2,0.0017921146953405018
fp_1859,4,0.0035842293906810036
fp_1860,12,0.010752688172043012
fp_1861,2,0.0017921146953405018
fp_1862,3,0.002688172043010753
fp_1863,3,0.002688172043010753
fp_1864,1,0.0008960573476702509
fp_1865,1,0.0008960573476702509
fp_1866,53,0.047491039426523295
fp_1867,5,0.004480286738351254
fp_1868,2,0.0017921146953405018
fp_1869,0,0.0
fp_1870,0,0.0
fp_1871,0,0.0
fp_1872,3,0.002688172043010753
fp_1873,685,0.6137992831541219
fp_1874,1,0.0008960573476702509
fp_1875,3,0.002688172043010753
fp_1876,5,0.004480286738351254
fp_1877,2,0.0017921146953405018
fp_1878,4,0.0035842293906810036
fp_1879,13,0.011648745519713262
fp_1880,1,0.0008960573476702509
fp_1881,3,0.002688172043010753
fp_1882,1,0.0008960573476702509
fp_1883,4,0.0035842293906810036
fp_1884,32,0.02867383512544803
fp_1885,2,0.0017921146953405018
fp_1886,6,0.005376344086021506
fp_1887,1,0.0008960573476702509
fp_1888,2,0.0017921146953405018
fp_1889,12,0.010752688172043012
fp_1890,2,0.0017921146953405018
fp_1891,0,0.0
fp_1892,1,0.0008960573476702509
fp_1893,0,0.0
fp_1894,1,0.0008960573476702509
fp_1895,2,0.0017921146953405018
fp_1896,17,0.015232974910394265
fp_1897,13,0.011648745519713262
fp_1898,11,0.00985663082437276
fp_1899,0,0.0
fp_1900,3,0.002688172043010753
fp_1901,2,0.0017921146953405018
fp_1902,0,0.0
fp_1903,2,0.0017921146953405018
fp_1904,0,0.0
fp_1905,19,0.017025089605734768
fp_1906,3,0.002688172043010753
fp_1907,0,0.0
fp_1908,19,0.017025089605734768
fp_1909,3,0.002688172043010753
fp_1910,2,0.0017921146953405018
fp_1911,123,0.11021505376344086
fp_1912,5,0.004480286738351254
fp_1913,0,0.0
fp_1914,5,0.004480286738351254
fp_1915,12,0.010752688172043012
fp_1916,2,0.0017921146953405018
fp_1917,252,0.22580645161290322
fp_1918,3,0.002688172043010753
fp_1919,4,0.0035842293906810036
fp_1920,17,0.015232974910394265
fp_1921,18,0.016129032258064516
fp_1922,10,0.008960573476702509
fp_1923,12,0.010752688172043012
fp_1924,2,0.0017921146953405018
fp_1925,3,0.002688172043010753
fp_1926,3,0.002688172043010753
fp_1927,6,0.005376344086021506
fp_1928,48,0.043010752688172046
fp_1929,2,0.0017921146953405018
fp_1930,1,0.0008960573476702509
fp_1931,0,0.0
fp_1932,5,0.004480286738351254
fp_1933,3,0.002688172043010753
fp_1934,2,0.0017921146953405018
fp_1935,1,0.0008960573476702509
fp_1936,2,0.0017921146953405018
fp_1937,6,0.005376344086021506
fp_1938,5,0.004480286738351254
fp_1939,6,0.005376344086021506
fp_1940,15,0.013440860215053764
fp_1941,14,0.012544802867383513
fp_1942,5,0.004480286738351254
fp_1943,5,0.004480286738351254
fp_1944,2,0.0017921146953405018
fp_1945,2,0.0017921146953405018
fp_1946,4,0.0035842293906810036
fp_1947,0,0.0
fp_1948,5,0.004480286738351254
fp_1949,1,0.0008960573476702509
fp_1950,18,0.016129032258064516
fp_1951,25,0.022401433691756272
fp_1952,0,0.0
fp_1953,6,0.005376344086021506
fp_1954,0,0.0
fp_1955,4,0.0035842293906810036
fp_1956,6,0.005376344086021506
fp_1957,6,0.005376344086021506
fp_1958,1,0.0008960573476702509
fp_1959,11,0.00985663082437276
fp_1960,6,0.005376344086021506
fp_1961,12,0.010752688172043012
fp_1962,8,0.007168458781362007
fp_1963,62,0.05555555555555555
fp_1964,16,0.014336917562724014
fp_1965,1,0.0008960573476702509
fp_1966,5,0.004480286738351254
fp_1967,1,0.0008960573476702509
fp_1968,1,0.0008960573476702509
fp_1969,2,0.0017921146953405018
fp_1970,33,0.02956989247311828
fp_1971,4,0.0035842293906810036
fp_1972,6,0.005376344086021506
fp_1973,1,0.0008960573476702509
fp_1974,35,0.03136200716845878
fp_1975,11,0.00985663082437276
fp_1976,4,0.0035842293906810036
fp_1977,13,0.011648745519713262
fp_1978,22,0.01971326164874552
fp_1979,3,0.002688172043010753
fp_1980,11,0.00985663082437276
fp_1981,1,0.0008960573476702509
fp_1982,16,0.014336917562724014
fp_1983,2,0.0017921146953405018
fp_1984,26,0.023297491039426525
fp_1985,15,0.013440860215053764
fp_1986,1,0.0008960573476702509
fp_1987,2,0.0017921146953405018
fp_1988,4,0.0035842293906810036
fp_1989,8,0.007168458781362007
fp_1990,6,0.005376344086021506
fp_1991,22,0.01971326164874552
fp_1992,9,0.008064516129032258
fp_1993,3,0.002688172043010753
fp_1994,2,0.0017921146953405018
fp_1995,4,0.0035842293906810036
fp_1996,7,0.0062724014336917565
fp_1997,24,0.021505376344086023
fp_1998,8,0.007168458781362007
fp_1999,24,0.021505376344086023
fp_2000,4,0.0035842293906810036
fp_2001,1,0.0008960573476702509
fp_2002,5,0.004480286738351254
fp_2003,5,0.004480286738351254
fp_2004,17,0.015232974910394265
fp_2005,5,0.004480286738351254
fp_2006,0,0.0
fp_2007,1,0.0008960573476702509
fp_2008,2,0.0017921146953405018
fp_2009,6,0.005376344086021506
fp_2010,3,0.002688172043010753
fp_2011,1,0.0008960573476702509
fp_2012,6,0.005376344086021506
fp_2013,0,0.0
fp_2014,10,0.008960573476702509
fp_2015,2,0.0017921146953405018
fp_2016,2,0.0017921146953405018
fp_2017,13,0.011648745519713262
fp_2018,5,0.004480286738351254
fp_2019,3,0.002688172043010753
fp_2020,3,0.002688172043010753
fp_2021,15,0.013440860215053764
fp_2022,3,0.002688172043010753
fp_2023,2,0.0017921146953405018
fp_2024,5,0.004480286738351254
fp_2025,7,0.0062724014336917565
fp_2026,5,0.004480286738351254
fp_2027,2,0.0017921146953405018
fp_2028,6,0.005376344086021506
fp_2029,10,0.008960573476702509
fp_2030,5,0.004480286738351254
fp_2031,2,0.0017921146953405018
fp_2032,4,0.0035842293906810036
fp_2033,20,0.017921146953405017
fp_2034,6,0.005376344086021506
fp_2035,3,0.002688172043010753
fp_2036,8,0.007168458781362007
fp_2037,4,0.0035842293906810036
fp_2038,9,0.008064516129032258
fp_2039,2,0.0017921146953405018
fp_2040,0,0.0
fp_2041,1,0.0008960573476702509
fp_2042,3,0.002688172043010753
fp_2043,1,0.0008960573476702509
fp_2044,4,0.0035842293906810036
fp_2045,0,0.0
fp_2046,3,0.002688172043010753
fp_2047,3,0.002688172043010753
